r,sequence,timestamp,deg,endpoint
m,158,1580,-0.9/23.33/12.849/-26.704,568.165/-152.748/315.281
m,159,1590,-0.9/23.934/12.735/-26.707,565.142/-152.71/320.824
m,160,1600,-0.9/24.196/12.63/-26.708,563.982/-152.702/322.991
m,161,1610,-0.9/24.075/12.532/-26.71,564.948/-152.727/321.402
m,162,1620,-0.9/23.597/12.444/-26.712,567.868/-152.781/316.295
m,163,1630,-0.9/22.804/12.364/-26.714,572.418/-152.861/308.042
m,164,1640,-0.9/21.738/12.293/-26.716,578.243/-152.961/297.0
m,165,1650,-0.9/20.441/12.232/-26.717,584.977/-153.074/283.527
m,166,1660,-0.9/18.956/12.18/-26.718,592.256/-153.196/267.989
m,167,1670,-0.9/17.325/12.139/-26.72,599.741/-153.32/250.774
m,168,1680,-0.9/15.59/12.108/-26.721,607.126/-153.443/232.291
m,169,1690,-0.9/13.793/12.087/-26.722,614.151/-153.559/212.976
m,170,1700,-0.9/11.977/12.077/-26.723,620.607/-153.665/193.287
m,171,1710,-0.9/10.184/12.079/-26.724,626.344/-153.76/173.705
m,172,1720,-0.9/8.456/12.092/-26.725,631.271/-153.842/154.726
m,173,1730,-0.9/6.835/12.117/-26.726,635.352/-153.91/136.859
m,174,1740,-0.9/5.364/12.153/-26.726,638.599/-153.964/120.615
m,175,1750,-0.9/4.075/12.202/-26.727,641.079/-154.005/106.405
m,176,1760,-0.9/2.966/12.264/-26.727,642.936/-154.037/94.226
m,177,1770,-0.9/2.025/12.336/-26.728,644.307/-154.06/83.963
m,178,1780,-0.9/1.239/12.421/-26.728,645.298/-154.076/75.492
m,179,1790,-0.9/0.596/12.517/-26.728,645.996/-154.088/68.686
m,180,1800,-0.9/0.084/12.623/-26.728,646.467/-154.095/63.41
m,181,1810,-0.9/-0.309/12.741/-26.728,646.762/-154.099/59.532
m,182,1820,-0.9/-0.595/12.868/-26.728,646.917/-154.1/56.913
m,183,1830,-0.9/-0.787/13.006/-26.727,646.959/-154.099/55.416
m,184,1840,-0.9/-0.895/13.154/-26.727,646.909/-154.095/54.903
m,185,1850,-0.9/-0.934/13.312/-26.726,646.78/-154.09/55.234
m,186,1860,-0.9/-0.914/13.479/-26.725,646.583/-154.083/56.271
m,187,1870,-0.9/-0.848/13.655/-26.724,646.327/-154.075/57.873
m,188,1880,-0.9/-0.749/13.839/-26.723,646.021/-154.065/59.901
m,189,1890,-0.9/-0.627/14.032/-26.722,645.673/-154.054/62.216
m,190,1900,-0.9/-0.494/14.234/-26.721,645.294/-154.041/64.696
m,191,1910,-0.9/-0.355/14.444/-26.719,644.885/-154.028/67.289
m,192,1920,-0.9/-0.211/14.661/-26.718,644.45/-154.013/69.959
m,193,1930,-0.9/-0.067/14.885/-26.716,643.992/-153.997/72.673
m,194,1940,-0.9/0.075/15.117/-26.714,643.513/-153.981/75.394
m,195,1950,-0.9/0.212/15.356/-26.712,643.019/-153.963/78.089
m,196,1960,-0.9/0.341/15.602/-26.71,642.513/-153.945/80.723
m,197,1970,-0.9/0.46/15.853/-26.708,642.0/-153.925/83.261
m,198,1980,-0.9/0.564/16.111/-26.706,641.487/-153.905/85.668
m,199,1990,-0.9/0.651/16.375/-26.703,640.98/-153.884/87.912
m,200,2000,-0.9/0.719/16.644/-26.7,640.484/-153.863/89.957
m,201,2010,-0.9/0.764/16.919/-26.698,640.008/-153.841/91.77
m,202,2020,-0.9/0.783/17.198/-26.694,639.557/-153.819/93.316
m,203,2030,-0.9/0.774/17.482/-26.691,639.139/-153.797/94.562
m,204,2040,-0.9/0.728/17.771/-26.688,638.77/-153.775/95.414
m,205,2050,-0.9/0.615/18.064/-26.685,638.501/-153.753/95.537
m,206,2060,-0.9/0.399/18.361/-26.681,638.391/-153.733/94.535
m,207,2070,-0.9/0.047/18.661/-26.677,638.493/-153.716/92.014
m,208,2080,-0.9/-0.479/18.965/-26.673,638.843/-153.701/87.577
m,209,2090,-0.9/-1.212/19.272/-26.669,639.45/-153.69/80.824
m,210,2100,-0.9/-2.189/19.582/-26.665,640.287/-153.682/71.354
m,211,2110,-0.9/-3.434/19.894/-26.66,641.26/-153.675/58.865
m,212,2120,-0.9/-4.938/20.209/-26.656,642.184/-153.666/43.481
m,213,2130,-0.9/-6.677/20.526/-26.651,642.845/-153.653/25.432
m,214,2140,-0.9/-8.632/20.844/-26.646,643.018/-153.631/4.963
m,215,2150,-0.9/-10.782/21.164/-26.641,642.48/-153.596/-17.673
m,216,2160,-0.9/-13.105/21.485/-26.635,641.018/-153.547/-42.205
m,217,2170,-0.9/-15.58/21.807/-26.63,638.44/-153.479/-68.349
m,218,2180,-0.9/-18.181/22.13/-26.624,634.587/-153.39/-95.746
m,219,2190,-0.9/-20.857/22.453/-26.618,629.398/-153.279/-123.766
m,220,2200,-0.9/-23.553/22.776/-26.612,622.92/-153.147/-151.728
m,221,2210,-0.9/-26.212/23.099/-26.606,615.316/-152.996/-178.968
m,222,2220,-0.9/-28.78/23.422/-26.599,606.851/-152.831/-204.855
m,223,2230,-0.9/-31.2/23.744/-26.593,597.889/-152.657/-228.801
m,224,2240,-0.9/-33.416/24.064/-26.586,588.876/-152.482/-250.262
m,225,2250,-0.9/-35.373/24.384/-26.579,580.314/-152.312/-268.739
m,226,2260,-0.9/-37.014/24.702/-26.572,572.739/-152.157/-283.77
m,227,2270,-0.9/-38.284/25.019/-26.564,566.693/-152.025/-294.916
m,228,2280,-0.9/-39.128/25.333/-26.557,562.688/-151.924/-301.741
m,229,2290,-0.9/-39.489/25.645/-26.549,561.173/-151.862/-303.785
m,230,2300,-0.9/-39.311/25.955/-26.541,562.494/-151.843/-300.536
m,231,2310,-0.9/-38.539/26.261/-26.533,566.843/-151.87/-291.406
