r,sequence,timestamp,deg,endpoint
m,217,2170,22.062/-0.25/31.14/-19.38,622.868/137.867/153.369
m,218,2180,22.029/-0.596/31.213/-19.829,623.833/135.313/149.458
m,219,2190,21.992/-1.004/31.286/-20.264,624.9/132.846/144.888
m,220,2200,21.951/-1.475/31.36/-20.685,626.061/130.461/139.642
m,221,2210,21.907/-2.009/31.434/-21.092,627.306/128.148/133.702
m,222,2220,21.86/-2.61/31.509/-21.486,628.621/125.901/127.048
m,223,2230,21.809/-3.278/31.584/-21.868,629.989/123.708/119.661
m,224,2240,21.754/-4.014/31.66/-22.238,631.388/121.559/111.536
m,225,2250,21.696/-4.814/31.737/-22.595,632.784/119.442/102.721
m,226,2260,21.636/-5.671/31.814/-22.941,634.143/117.347/93.278
m,227,2270,21.573/-6.581/31.891/-23.276,635.431/115.263/83.271
m,228,2280,21.508/-7.537/31.969/-23.599,636.617/113.181/72.763
m,229,2290,21.442/-8.533/32.048/-23.91,637.671/111.094/61.818
m,230,2300,21.374/-9.565/32.128/-24.211,638.567/108.994/50.501
m,231,2310,21.306/-10.626/32.208/-24.501,639.285/106.878/38.878
m,232,2320,21.237/-11.711/32.288/-24.78,639.806/104.742/27.015
m,233,2330,21.168/-12.814/32.37/-25.048,640.114/102.584/14.979
m,234,2340,21.099/-13.929/32.451/-25.306,640.201/100.405/2.836
m,235,2350,21.031/-15.051/32.534/-25.554,640.061/98.207/-9.347
m,236,2360,20.964/-16.173/32.617/-25.792,639.694/95.993/-21.503
m,237,2370,20.899/-17.291/32.701/-26.02,639.102/93.769/-33.566
m,238,2380,20.835/-18.399/32.785/-26.238,638.295/91.542/-45.47
m,239,2390,20.774/-19.49/32.87/-26.447,637.284/89.321/-57.151
m,240,2400,20.715/-20.56/32.955/-26.646,636.087/87.116/-68.544
m,241,2410,20.659/-21.602/33.041/-26.837,634.725/84.938/-79.588
m,242,2420,20.607/-22.611/33.128/-27.018,633.222/82.8/-90.219
m,243,2430,20.558/-23.582/33.216/-27.19,631.606/80.715/-100.389
m,244,2440,20.514/-24.514/33.304/-27.354,629.897/78.695/-110.085
m,245,2450,20.474/-25.406/33.392/-27.509,628.118/76.75/-119.306
m,246,2460,20.439/-26.258/33.482/-27.656,626.287/74.89/-128.051
m,247,2470,20.409/-27.07/33.572/-27.794,624.425/73.126/-136.32
m,248,2480,20.385/-27.84/33.662/-27.925,622.549/71.467/-144.112
m,249,2490,20.367/-28.57/33.754/-28.048,620.678/69.922/-151.429
m,250,2500,20.355/-29.258/33.846/-28.163,618.827/68.499/-158.269
m,251,2510,20.351/-29.904/33.938/-28.271,617.012/67.207/-164.634
m,252,2520,20.353/-30.508/34.032/-28.371,615.248/66.053/-170.524
m,253,2530,20.363/-31.068/34.126/-28.464,613.55/65.045/-175.939
m,254,2540,20.381/-31.586/34.22/-28.551,611.929/64.191/-180.88
m,255,2550,20.407/-32.06/34.316/-28.63,610.397/63.498/-185.346
m,256,2560,20.442/-32.49/34.412/-28.703,608.966/62.971/-189.338
m,257,2570,20.487/-32.876/34.508/-28.769,607.645/62.617/-192.856
m,258,2580,20.54/-33.217/34.606/-28.829,606.443/62.443/-195.899
m,259,2590,20.604/-33.513/34.704/-28.883,605.367/62.455/-198.466
m,260,2600,20.677/-33.764/34.803/-28.932,604.423/62.657/-200.556
m,261,2610,20.761/-33.969/34.902/-28.974,603.615/63.051/-202.173
m,262,2620,20.854/-34.13/35.002/-29.011,602.941/63.618/-203.34
m,263,2630,20.953/-34.251/35.103/-29.042,602.397/64.332/-204.087
m,264,2640,21.057/-34.334/35.205/-29.068,601.976/65.171/-204.44
m,265,2650,21.163/-34.382/35.307/-29.089,601.672/66.108/-204.428
m,266,2660,21.27/-34.397/35.41/-29.105,601.478/67.12/-204.077
m,267,2670,21.376/-34.382/35.514/-29.116,601.387/68.181/-203.415
m,268,2680,21.478/-34.339/35.618/-29.123,601.391/69.266/-202.469
m,269,2690,21.574/-34.271/35.723/-29.125,601.482/70.349/-201.265
m,270,2700,21.663/-34.181/35.829/-29.123,601.654/71.404/-199.828
m,271,2710,21.743/-34.071/35.936/-29.117,601.897/72.406/-198.187
m,272,2720,21.81/-33.945/36.043/-29.107,602.206/73.329/-196.367
m,273,2730,21.865/-33.804/36.152/-29.093,602.573/74.146/-194.394
m,274,2740,21.903/-33.651/36.26/-29.076,602.992/74.831/-192.296
m,275,2750,21.924/-33.489/36.37/-29.056,603.456/75.358/-190.098
m,276,2760,21.926/-33.321/36.48/-29.032,603.96/75.701/-187.828
m,277,2770,21.905/-33.148/36.592/-29.005,604.497/75.834/-185.511
m,278,2780,21.861/-32.975/36.703/-28.975,605.062/75.729/-183.175
m,279,2790,21.792/-32.803/36.816/-28.943,605.649/75.362/-180.847
m,280,2800,21.696/-32.635/36.93/-28.908,606.251/74.721/-178.555
m,281,2810,21.578/-32.473/37.044/-28.871,606.854/73.852/-176.324
