r,sequence,timestamp,deg,endpoint
m,280,2800,-4.484/-10.593/6.098/-18.768,-83.456/-297.371/-261.056
m,281,2810,-4.351/-11.29/6.118/-18.409,-86.179/-297.945/-262.197
m,282,2820,-4.238/-11.912/6.105/-18.109,-88.603/-298.417/-263.076
m,283,2830,-4.134/-12.494/6.065/-17.826,-90.854/-298.865/-263.892
m,284,2840,-4.043/-13.03/5.984/-17.595,-92.884/-299.225/-264.472
m,285,2850,-3.965/-13.519/5.927/-17.378,-94.804/-299.555/-265.008
m,286,2860,-3.9/-13.981/5.882/-17.18,-96.692/-299.84/-265.461
m,287,2870,-3.846/-14.416/5.846/-16.998,-98.525/-300.089/-265.849
m,288,2880,-3.798/-14.835/5.831/-16.821,-100.356/-300.32/-266.204
m,289,2890,-3.758/-15.25/5.849/-16.636,-102.276/-300.549/-266.588
m,290,2900,-3.728/-15.638/5.874/-16.48,-104.115/-300.721/-266.842
m,291,2910,-3.709/-15.974/5.893/-16.366,-105.723/-300.824/-266.938
m,292,2920,-3.701/-16.263/5.896/-16.305,-107.09/-300.845/-266.823
m,293,2930,-3.693/-16.524/5.872/-16.262,-108.27/-300.849/-266.654
m,294,2940,-3.683/-16.78/5.83/-16.218,-109.393/-300.86/-266.5
m,295,2950,-3.67/-17.039/5.796/-16.149,-110.552/-300.915/-266.465
m,296,2960,-3.649/-17.326/5.784/-16.036,-111.89/-301.038/-266.603
m,297,2970,-3.623/-17.65/5.802/-15.893,-113.452/-301.201/-266.822
m,298,2980,-3.59/-18.007/5.856/-15.734,-115.214/-301.387/-267.048
m,299,2990,-3.568/-18.385/5.94/-15.592,-117.155/-301.518/-267.127
m,300,3000,-3.549/-18.78/6.062/-15.428,-119.277/-301.664/-267.263
m,301,3010,-3.533/-19.182/6.203/-15.261,-121.481/-301.804/-267.378
m,302,3020,-3.519/-19.549/6.338/-15.132,-123.477/-301.895/-267.349
m,303,3030,-3.487/-19.892/6.45/-15.012,-125.228/-302.02/-267.306
m,304,3040,-3.439/-20.239/6.56/-14.874,-126.929/-302.207/-267.342
m,305,3050,-3.378/-20.565/6.646/-14.76,-128.401/-302.4/-267.289
m,306,3060,-3.289/-20.897/6.73/-14.646,-129.749/-302.657/-267.211
m,307,3070,-3.163/-21.249/6.827/-14.522,-131.031/-303.008/-267.132
m,308,3080,-2.998/-21.622/6.946/-14.402,-132.226/-303.443/-266.969
