r,sequence,timestamp,deg,endpoint
m,118,1180,15.549/-28.198/49.704/-19.974,-126.42/-347.352/-224.387
m,119,1190,15.212/-27.951/49.736/-20.094,-127.867/-346.203/-224.747
m,120,1200,14.883/-27.711/49.742/-20.223,-129.257/-345.049/-225.026
m,121,1210,14.562/-27.475/49.724/-20.359,-130.591/-343.89/-225.227
m,122,1220,14.248/-27.246/49.681/-20.503,-131.867/-342.728/-225.352
m,123,1230,13.942/-27.021/49.615/-20.653,-133.085/-341.563/-225.404
m,124,1240,13.644/-26.803/49.525/-20.81,-134.243/-340.398/-225.385
m,125,1250,13.354/-26.589/49.412/-20.973,-135.341/-339.232/-225.297
m,126,1260,13.072/-26.381/49.276/-21.142,-136.376/-338.068/-225.143
m,127,1270,12.798/-26.178/49.118/-21.316,-137.349/-336.905/-224.925
m,128,1280,12.532/-25.981/48.937/-21.494,-138.258/-335.746/-224.645
m,129,1290,12.274/-25.789/48.736/-21.676,-139.101/-334.591/-224.307
m,130,1300,12.024/-25.602/48.513/-21.863,-139.877/-333.441/-223.913
m,131,1310,11.782/-25.42/48.27/-22.052,-140.584/-332.297/-223.465
m,132,1320,11.549/-25.243/48.006/-22.244,-141.22/-331.161/-222.965
m,133,1330,11.323/-25.071/47.723/-22.439,-141.785/-330.033/-222.418
m,134,1340,11.106/-24.904/47.419/-22.636,-142.277/-328.915/-221.825
m,135,1350,10.896/-24.742/47.097/-22.834,-142.694/-327.807/-221.189
m,136,1360,10.696/-24.585/46.757/-23.033,-143.034/-326.711/-220.513
m,137,1370,10.503/-24.432/46.397/-23.233,-143.297/-325.628/-219.801
m,138,1380,10.319/-24.285/46.021/-23.432,-143.48/-324.559/-219.054
m,139,1390,10.143/-24.142/45.626/-23.632,-143.583/-323.506/-218.276
m,140,1400,9.975/-24.004/45.215/-23.83,-143.603/-322.469/-217.471
m,141,1410,9.816/-23.87/44.786/-24.028,-143.541/-321.45/-216.641
m,142,1420,9.666/-23.741/44.342/-24.223,-143.394/-320.45/-215.789
m,143,1430,9.524/-23.617/43.882/-24.417,-143.161/-319.469/-214.92
m,144,1440,9.39/-23.497/43.406/-24.608,-142.842/-318.511/-214.035
m,145,1450,9.265/-23.381/42.915/-24.795,-142.435/-317.575/-213.14
m,146,1460,9.149/-23.27/42.411/-24.98,-141.943/-316.663/-212.237
m,147,1470,9.041/-23.164/41.894/-25.16,-141.365/-315.777/-211.331
m,148,1480,8.942/-23.061/41.366/-25.336,-140.703/-314.918/-210.427
m,149,1490,8.851/-22.963/40.827/-25.506,-139.959/-314.088/-209.528
m,150,1500,8.77/-22.869/40.28/-25.672,-139.135/-313.287/-208.639
m,151,1510,8.697/-22.779/39.725/-25.832,-138.232/-312.519/-207.763
m,152,1520,8.632/-22.693/39.164/-25.985,-137.254/-311.784/-206.905
m,153,1530,8.577/-22.611/38.598/-26.132,-136.201/-311.083/-206.07
m,154,1540,8.531/-22.534/38.028/-26.272,-135.078/-310.418/-205.26
m,155,1550,8.493/-22.46/37.455/-26.403,-133.886/-309.79/-204.48
m,156,1560,8.465/-22.39/36.881/-26.527,-132.629/-309.201/-203.734
m,157,1570,8.445/-22.324/36.306/-26.643,-131.309/-308.653/-203.025
m,158,1580,8.434/-22.261/35.733/-26.749,-129.931/-308.146/-202.358
m,159,1590,8.433/-22.203/35.162/-26.846,-128.496/-307.681/-201.736
m,160,1600,8.44/-22.148/34.595/-26.933,-127.01/-307.261/-201.162
m,161,1610,8.456/-22.097/34.033/-27.01,-125.475/-306.886/-200.64
m,162,1620,8.482/-22.05/33.477/-27.076,-123.895/-306.558/-200.172
m,163,1630,8.517/-22.006/32.928/-27.13,-122.275/-306.278/-199.763
m,164,1640,8.561/-21.965/32.387/-27.173,-120.617/-306.047/-199.416
m,165,1650,8.614/-21.928/31.856/-27.204,-118.927/-305.866/-199.132
m,166,1660,8.676/-21.895/31.337/-27.222,-117.207/-305.737/-198.916
m,167,1670,8.748/-21.864/30.83/-27.227,-115.461/-305.661/-198.769
m,168,1680,8.829/-21.838/30.336/-27.218,-113.695/-305.639/-198.694
m,169,1690,8.92/-21.814/29.857/-27.196,-111.911/-305.672/-198.694
m,170,1700,9.02/-21.794/29.394/-27.159,-110.113/-305.761/-198.771
m,171,1710,9.129/-21.776/28.948/-27.107,-108.306/-305.908/-198.927
m,172,1720,9.248/-21.762/28.521/-27.04,-106.493/-306.112/-199.165
m,173,1730,9.376/-21.751/28.113/-26.957,-104.676/-306.376/-199.486
m,174,1740,9.513/-21.743/27.727/-26.858,-102.861/-306.7/-199.893
m,175,1750,9.66/-21.738/27.36/-26.743,-101.049/-307.079/-200.381
m,176,1760,9.814/-21.736/27.014/-26.614,-99.244/-307.512/-200.948
m,177,1770,9.977/-21.737/26.687/-26.47,-97.449/-307.994/-201.589
m,178,1780,10.146/-21.741/26.378/-26.313,-95.666/-308.522/-202.3
m,179,1790,10.322/-21.747/26.088/-26.142,-93.898/-309.091/-203.079
m,180,1800,10.503/-21.756/25.815/-25.959,-92.148/-309.7/-203.92
m,181,1810,10.689/-21.768/25.559/-25.765,-90.417/-310.343/-204.822
m,182,1820,10.88/-21.783/25.319/-25.56,-88.708/-311.018/-205.779
m,183,1830,11.075/-21.8/25.096/-25.344,-87.024/-311.722/-206.789
m,184,1840,11.272/-21.82/24.887/-25.119,-85.365/-312.451/-207.849
m,185,1850,11.472/-21.842/24.694/-24.884,-83.735/-313.203/-208.954
m,186,1860,11.674/-21.867/24.514/-24.642,-82.135/-313.973/-210.101
m,187,1870,11.877/-21.894/24.348/-24.391,-80.568/-314.76/-211.287
m,188,1880,12.081/-21.923/24.195/-24.134,-79.035/-315.56/-212.508
m,189,1890,12.285/-21.955/24.054/-23.87,-77.538/-316.37/-213.761
m,190,1900,12.488/-21.988/23.925/-23.601,-76.08/-317.189/-215.043
m,191,1910,12.689/-22.025/23.808/-23.326,-74.663/-318.012/-216.35
m,192,1920,12.889/-22.063/23.701/-23.047,-73.289/-318.838/-217.679
m,193,1930,13.086/-22.103/23.604/-22.765,-71.96/-319.665/-219.026
m,194,1940,13.279/-22.146/23.517/-22.479,-70.678/-320.489/-220.388
m,195,1950,13.469/-22.19/23.438/-22.191,-69.447/-321.31/-221.761
m,196,1960,13.654/-22.237/23.368/-21.901,-68.267/-322.123/-223.142
m,197,1970,13.834/-22.285/23.306/-21.611,-67.142/-322.928/-224.528
m,198,1980,14.008/-22.335/23.251/-21.319,-66.074/-323.723/-225.916
m,199,1990,14.176/-22.387/23.203/-21.028,-65.066/-324.505/-227.3
m,200,2000,14.336/-22.441/23.161/-20.738,-64.12/-325.273/-228.68
m,201,2010,14.489/-22.497/23.124/-20.449,-63.24/-326.025/-230.049
m,202,2020,14.633/-22.554/23.092/-20.163,-62.427/-326.759/-231.406
m,203,2030,14.768/-22.613/23.065/-19.879,-61.684/-327.474/-232.747
m,204,2040,14.894/-22.673/23.041/-19.599,-61.015/-328.168/-234.067
m,205,2050,15.009/-22.735/23.021/-19.323,-60.422/-328.84/-235.365
m,206,2060,15.114/-22.798/23.004/-19.053,-59.909/-329.488/-236.635
m,207,2070,15.206/-22.863/22.988/-18.787,-59.477/-330.11/-237.874
m,208,2080,15.287/-22.93/22.974/-18.528,-59.131/-330.706/-239.08
m,209,2090,15.355/-22.997/22.961/-18.275,-58.873/-331.273/-240.248
m,210,2100,15.409/-23.066/22.948/-18.03,-58.707/-331.811/-241.374
m,211,2110,15.449/-23.136/22.935/-17.793,-58.634/-332.318/-242.455
m,212,2120,15.474/-23.207/22.921/-17.565,-58.659/-332.792/-243.488
m,213,2130,15.483/-23.28/22.906/-17.347,-58.785/-333.232/-244.469
m,214,2140,15.477/-23.353/22.889/-17.138,-59.013/-333.637/-245.394
m,215,2150,15.454/-23.428/22.87/-16.941,-59.348/-334.004/-246.259
m,216,2160,15.413/-23.503/22.847/-16.755,-59.793/-334.332/-247.062
m,217,2170,15.355/-23.58/22.821/-16.581,-60.349/-334.619/-247.798
m,218,2180,15.278/-23.657/22.79/-16.419,-61.021/-334.863/-248.464
m,219,2190,15.181/-23.736/22.755/-16.271,-61.81/-335.062/-249.056
m,220,2200,15.065/-23.815/22.714/-16.137,-62.72/-335.213/-249.572
m,221,2210,14.928/-23.894/22.668/-16.018,-63.753/-335.315/-250.006
m,222,2220,14.77/-23.975/22.615/-15.915,-64.91/-335.364/-250.356
m,223,2230,14.59/-24.056/22.555/-15.827,-66.195/-335.357/-250.619
m,224,2240,14.387/-24.138/22.487/-15.756,-67.61/-335.291/-250.79
m,225,2250,14.162/-24.22/22.411/-15.703,-69.156/-335.163/-250.867
m,226,2260,13.912/-24.303/22.326/-15.667,-70.835/-334.969/-250.846
m,227,2270,13.639/-24.386/22.232/-15.651,-72.648/-334.704/-250.724
m,228,2280,13.34/-24.47/22.127/-15.653,-74.597/-334.365/-250.498
m,229,2290,13.016/-24.554/22.013/-15.676,-76.681/-333.947/-250.164
m,230,2300,12.665/-24.639/21.887/-15.719,-78.902/-333.444/-249.719
