r,sequence,timestamp,deg,endpoint
m,142,1420,6.976/0.0/35.614/-35.81,599.406/-115.29/151.118
m,143,1430,7.108/0.0/35.456/-35.676,600.365/-113.2/150.788
m,144,1440,7.238/0.0/35.296/-35.54,601.316/-111.134/150.451
m,145,1450,7.363/0.0/35.135/-35.401,602.261/-109.09/150.112
m,146,1460,7.485/0.0/34.972/-35.259,603.201/-107.063/149.77
m,147,1470,7.603/0.0/34.809/-35.113,604.137/-105.048/149.428
m,148,1480,7.718/0.0/34.645/-34.961,605.073/-103.043/149.087
m,149,1490,7.829/0.0/34.479/-34.804,606.008/-101.042/148.748
m,150,1500,7.936/0.0/34.313/-34.64,606.945/-99.043/148.414
m,151,1510,8.04/0.0/34.146/-34.469,607.885/-97.04/148.084
m,152,1520,8.14/0.0/33.979/-34.289,608.83/-95.03/147.761
m,153,1530,8.237/0.0/33.81/-34.101,609.78/-93.008/147.446
m,154,1540,8.33/0.0/33.641/-33.902,610.737/-90.971/147.139
m,155,1550,8.419/0.0/33.472/-33.693,611.702/-88.913/146.843
m,156,1560,8.505/0.0/33.302/-33.472,612.676/-86.831/146.558
m,157,1570,8.588/0.0/33.132/-33.24,613.66/-84.722/146.284
m,158,1580,8.667/0.0/32.961/-32.996,614.651/-82.591/146.019
m,159,1590,8.742/0.0/32.79/-32.743,615.646/-80.445/145.761
m,160,1600,8.814/0.0/32.618/-32.482,616.643/-78.291/145.508
m,161,1610,8.882/0.0/32.447/-32.214,617.637/-76.136/145.255
m,162,1620,8.947/0.0/32.275/-31.942,618.627/-73.987/145.002
m,163,1630,9.009/0.0/32.103/-31.665,619.609/-71.851/144.745
m,164,1640,9.067/0.0/31.931/-31.387,620.582/-69.736/144.483
m,165,1650,9.121/0.0/31.76/-31.107,621.543/-67.649/144.214
m,166,1660,9.173/0.0/31.588/-30.828,622.49/-65.598/143.935
m,167,1670,9.22/0.0/31.417/-30.551,623.42/-63.59/143.646
m,168,1680,9.265/0.0/31.245/-30.278,624.332/-61.633/143.343
m,169,1690,9.306/0.0/31.075/-30.01,625.223/-59.734/143.027
m,170,1700,9.343/0.0/30.904/-29.748,626.092/-57.901/142.694
m,171,1710,9.377/0.0/30.734/-29.493,626.938/-56.142/142.345
m,172,1720,9.408/0.0/30.564/-29.248,627.758/-54.464/141.977
m,173,1730,9.436/0.0/30.395/-29.014,628.551/-52.877/141.589
m,174,1740,9.46/0.0/30.227/-28.792,629.316/-51.385/141.181
m,175,1750,9.481/0.0/30.059/-28.581,630.053/-49.99/140.754
m,176,1760,9.498/0.0/29.892/-28.382,630.763/-48.692/140.308
m,177,1770,9.513/0.0/29.726/-28.196,631.447/-47.492/139.844
m,178,1780,9.524/0.0/29.561/-28.021,632.106/-46.388/139.364
m,179,1790,9.531/0.0/29.396/-27.857,632.74/-45.38/138.868
m,180,1800,9.536/0.0/29.233/-27.705,633.349/-44.468/138.358
m,181,1810,9.537/0.0/29.07/-27.565,633.934/-43.651/137.833
m,182,1820,9.535/0.0/28.909/-27.435,634.496/-42.931/137.296
m,183,1830,9.529/0.0/28.749/-27.317,635.035/-42.305/136.746
m,184,1840,9.521/0.0/28.59/-27.21,635.551/-41.773/136.186
m,185,1850,9.509/0.0/28.432/-27.114,636.044/-41.336/135.614
m,186,1860,9.494/0.0/28.276/-27.029,636.516/-40.992/135.033
m,187,1870,9.476/0.0/28.121/-26.954,636.965/-40.741/134.443
m,188,1880,9.455/0.0/27.968/-26.891,637.392/-40.583/133.844
m,189,1890,9.43/0.0/27.816/-26.838,637.797/-40.517/133.238
m,190,1900,9.402/0.0/27.666/-26.795,638.181/-40.543/132.625
m,191,1910,9.372/0.0/27.517/-26.763,638.542/-40.66/132.006
m,192,1920,9.338/0.0/27.37/-26.741,638.882/-40.867/131.382
m,193,1930,9.301/0.0/27.225/-26.729,639.199/-41.164/130.752
m,194,1940,9.26/0.0/27.082/-26.727,639.495/-41.55/130.118
m,195,1950,9.217/0.0/26.94/-26.735,639.768/-42.025/129.481
m,196,1960,9.171/0.0/26.801/-26.753,640.018/-42.588/128.84
m,197,1970,9.121/0.0/26.664/-26.781,640.245/-43.238/128.197
m,198,1980,9.069/0.0/26.528/-26.819,640.45/-43.975/127.552
m,199,1990,9.013/0.0/26.395/-26.866,640.631/-44.798/126.905
m,200,2000,8.955/0.0/26.264/-26.922,640.787/-45.706/126.258
m,201,2010,8.893/0.0/26.136/-26.988,640.92/-46.698/125.609
m,202,2020,8.828/0.0/26.009/-27.063,641.028/-47.775/124.961
m,203,2030,8.761/0.0/25.886/-27.148,641.111/-48.934/124.314
m,204,2040,8.69/0.0/25.764/-27.241,641.168/-50.175/123.667
m,205,2050,8.617/0.0/25.645/-27.343,641.199/-51.498/123.022
m,206,2060,8.54/0.0/25.529/-27.454,641.203/-52.901/122.378
m,207,2070,8.46/0.0/25.415/-27.574,641.179/-54.384/121.737
m,208,2080,8.378/0.0/25.304/-27.703,641.128/-55.945/121.098
m,209,2090,8.292/0.0/25.196/-27.839,641.049/-57.583/120.462
m,210,2100,8.204/0.0/25.09/-27.984,640.942/-59.294/119.83
m,211,2110,8.113/0.0/24.987/-28.135,640.807/-61.077/119.202
m,212,2120,8.019/0.0/24.887/-28.294,640.645/-62.927/118.578
m,213,2130,7.921/0.0/24.79/-28.459,640.455/-64.844/117.958
m,214,2140,7.822/0.0/24.695/-28.63,640.237/-66.823/117.344
m,215,2150,7.719/0.0/24.602/-28.807,639.992/-68.863/116.734
m,216,2160,7.613/0.0/24.512/-28.989,639.72/-70.96/116.131
m,217,2170,7.504/0.0/24.425/-29.176,639.421/-73.112/115.534
m,218,2180,7.393/0.0/24.34/-29.367,639.095/-75.317/114.943
m,219,2190,7.279/0.0/24.258/-29.561,638.743/-77.572/114.359
m,220,2200,7.162/0.0/24.179/-29.76,638.365/-79.874/113.782
m,221,2210,7.042/0.0/24.102/-29.961,637.96/-82.22/113.213
m,222,2220,6.919/0.0/24.027/-30.165,637.53/-84.608/112.652
m,223,2230,6.794/0.0/23.955/-30.371,637.075/-87.036/112.099
m,224,2240,6.666/0.0/23.886/-30.578,636.596/-89.5/111.555
m,225,2250,6.535/0.0/23.819/-30.787,636.092/-91.999/111.02
m,226,2260,6.401/0.0/23.754/-30.997,635.565/-94.529/110.494
m,227,2270,6.265/0.0/23.692/-31.207,635.015/-97.088/109.979
m,228,2280,6.125/0.0/23.633/-31.417,634.442/-99.674/109.473
m,229,2290,5.984/0.0/23.576/-31.626,633.848/-102.284/108.979
m,230,2300,5.839/0.0/23.521/-31.835,633.234/-104.916/108.495
m,231,2310,5.692/0.0/23.468/-32.042,632.599/-107.566/108.024
m,232,2320,5.542/0.0/23.418/-32.248,631.945/-110.234/107.564
m,233,2330,5.389/0.0/23.371/-32.451,631.273/-112.916/107.116
m,234,2340,5.234/0.0/23.326/-32.652,630.583/-115.609/106.682
m,235,2350,5.076/0.0/23.283/-32.849,629.878/-118.313/106.261
m,236,2360,4.915/0.0/23.242/-33.043,629.157/-121.023/105.853
m,237,2370,4.752/0.0/23.204/-33.234,628.422/-123.739/105.46
m,238,2380,4.587/0.0/23.168/-33.419,627.675/-126.457/105.082
m,239,2390,4.418/0.0/23.134/-33.6,626.915/-129.175/104.718
m,240,2400,4.247/0.0/23.103/-33.776,626.146/-131.892/104.371
m,241,2410,4.074/0.0/23.074/-33.946,625.367/-134.605/104.039
m,242,2420,3.898/0.0/23.047/-34.109,624.58/-137.312/103.725
m,243,2430,3.719/0.0/23.023/-34.267,623.787/-140.01/103.427
m,244,2440,3.538/0.0/23.0/-34.417,622.989/-142.698/103.147
m,245,2450,3.354/0.0/22.98/-34.56,622.188/-145.374/102.886
