r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#r_sy
r,12311,459026,1/108/22/90,0/-11/-4/0,-228/2027/393/-130,514/-11/324,0/0,146/-1386/-11494,-398/232/273,-7/-406/-15,#r_sy
r,12312,459064,1/108/22/90,0/-16/-10/0,-228/2017/384/-130,514/-11/323,0/0,130/-1406/-11566,-406/237/272,-7/-405/-15,#r_sy
r,12313,459104,1/108/22/90,0/-19/-11/0,-230/1984/354/-130,514/-11/323,0/0,158/-1362/-11534,-399/233/266,-7/-404/-15,#r_sy
r,12314,459144,1/108/22/90,0/-7/-18/0,-229/1983/383/-128,515/-11/322,0/0,204/-1334/-11558,-410/242/260,-7/-404/-14,#r_sy
r,12315,459185,1/108/22/90,0/-3/-27/0,-229/2014/343/-124,515/-11/322,0/0,244/-1334/-11530,-407/243/250,-7/-403/-14,#r_sy
r,12316,459224,1/108/22/90,0/0/-14/0,-228/2029/341/-128,515/-11/321,0/0,304/-1270/-11514,-409/244/249,-7/-402/-14,#r_sy
r,12317,459260,1/108/22/90,0/0/-12/0,-229/2412/331/-126,516/-11/321,0/0,336/-1226/-11470,-398/239/247,-7/-401/-14,#r_sy
r,12318,459300,1/108/22/90,0/0/-16/0,-229/2267/354/-127,516/-11/321,0/0,342/-1208/-11504,-405/243/249,-7/-401/-14,#r_sy
r,12319,459339,1/108/22/90,0/0/-14/0,-229/2268/288/-130,516/-11/320,0/0,304/-1218/-11524,-405/243/248,-7/-400/-14,#r_sy
r,12320,459379,1/108/22/90,0/0/-13/0,-230/2269/362/-128,516/-11/320,0/0,288/-1250/-11574,-409/245/250,-7/-400/-14,#r_sy
r,12321,459413,1/108/22/90,0/0/-16/0,-230/2267/347/-127,516/-11/320,0/0,282/-1264/-11568,-402/240/243,-7/-399/-14,#r_sy
r,12322,459452,1/108/22/90,0/0/-8/0,-229/2269/352/-129,516/-11/320,0/0,228/-1290/-11602,-404/240/251,-7/-399/-14,#r_sy
r,12323,459492,1/108/22/90,0/0/-10/0,-229/2269/362/-129,517/-11/320,0/0,214/-1316/-11640,-405/241/248,-7/-399/-14,#r_sy
r,12324,459532,1/108/22/90,0/0/-3/0,-228/2266/341/-127,517/-11/320,0/0,182/-1316/-11706,-416/245/253,-7/-398/-14,#r_sy
r,12325,459572,1/108/22/90,0/0/-4/0,-229/2267/355/-128,517/-11/320,0/0,186/-1316/-11678,-406/241/250,-7/-398/-14,#r_sy
r,12326,459608,1/108/22/90,0/0/-2/0,-228/2268/376/-126,517/-11/320,0/0,168/-1328/-11722,-409/241/255,-7/-398/-14,#r_sy
r,12327,459648,1/108/22/90,0/0/0/0,-229/2270/384/-127,517/-11/319,0/0,164/-1362/-11764,-412/243/250,-7/-398/-14,#r_sy
r,12328,459687,1/108/22/90,0/0/0/0,-229/2268/622/-126,517/-11/320,0/0,112/-1382/-11814,-415/244/256,-7/-398/-14,#r_sy
r,12329,459720,1/108/22/90,0/0/0/0,-229/2267/620/-131,517/-11/320,0/0,124/-1410/-11834,-416/245/250,-7/-398/-14,#r_sy
r,12330,459752,1/108/22/90,0/0/0/0,-228/2270/623/-130,517/-11/320,0/0,70/-1430/-11868,-420/246/256,-7/-398/-14,#r_sy
r,12331,459787,1/108/22/90,0/0/0/0,-231/2266/621/-126,517/-11/320,0/0,54/-1452/-11930,-424/248/256,-7/-398/-14,#r_sy
r,12332,459819,1/108/22/90,0/0/0/0,-229/2268/620/-127,517/-11/320,0/0,30/-1476/-11976,-427/249/256,-7/-398/-14,#r_sy
r,12333,459853,1/108/22/90,0/0/0/0,-230/2268/620/-130,517/-11/320,0/0,4/-1480/-12052,-432/250/260,-7/-398/-14,#r_sy
r,12334,459887,1/108/22/90,0/0/0/0,-228/2270/619/-127,517/-11/320,0/0,-12/-1502/-12124,-438/254/257,-7/-398/-14,#r_sy
r,12335,459920,1/108/22/90,0/0/0/0,-229/2270/621/-127,517/-11/319,0/0,-66/-1546/-12222,-441/255/262,-7/-398/-14,#r_sy
r,12336,459960,1/108/22/90,0/0/0/0,-229/2267/621/-129,517/-11/319,0/0,-152/-1624/-12374,-440/253/262,-7/-398/-14,#r_sy
r,12337,460000,1/108/22/90,0/0/0/0,-229/2268/622/-129,517/-11/319,0/0,-238/-1676/-12590,-452/260/271,-7/-398/-14,#r_sy
r,12338,460032,1/108/22/90,0/0/0/0,-229/2271/620/-128,517/-11/319,0/0,-294/-1734/-12764,-460/264/273,-7/-398/-14,#r_sy
r,12339,460066,1/108/22/90,0/0/0/0,-230/2269/620/-130,517/-11/319,0/0,-344/-1782/-12888,-461/265/279,-7/-398/-14,#r_sy
r,12340,460099,1/108/22/90,0/-10/0/0,-229/2041/624/-128,517/-11/319,0/0,-366/-1810/-12975,-462/266/283,-7/-398/-14,#r_sy
r,12341,460134,1/108/22/90,0/-10/0/0,-228/2022/619/-126,517/-11/319,0/0,-346/-1771/-13000,-454/262/281,-7/-398/-14,#r_sy
r,12342,460168,1/108/22/90,0/-16/0/0,-230/2009/621/-130,517/-11/318,0/0,-324/-1740/-13086,-460/265/288,-7/-397/-14,#r_sy
r,12343,460200,1/108/22/90,0/-30/0/0,-228/2102/620/-128,518/-11/317,0/0,-302/-1744/-13148,-467/272/284,-7/-396/-14,#r_sy
r,12344,460234,1/108/22/90,0/-43/0/0,-229/1941/622/-126,518/-11/317,0/0,-346/-1720/-13224,-477/277/295,-7/-395/-14,#r_sy
r,12345,460267,1/108/22/90,0/-38/0/0,-228/1947/621/-129,518/-11/315,0/0,-320/-1706/-13222,-473/276/289,-7/-394/-14,#r_sy
r,12346,460300,1/108/22/90,0/-42/0/0,-229/2065/620/-127,519/-11/313,0/0,-316/-1674/-13217,-471/273/293,-7/-392/-14,#r_sy
r,12347,460334,1/107/22/90,0/-62/0/0,-229/2061/621/-130,520/-11/312,0/0,-322/-1652/-13210,-465/269/295,-7/-391/-14,#r_sy
r,12348,460368,1/107/22/90,0/-51/0/0,-230/1961/621/-132,521/-11/310,0/0,-282/-1636/-13220,-465/270/289,-7/-389/-14,#r_sy
r,12349,460401,1/107/22/90,0/-71/0/0,-229/1965/622/-129,522/-11/307,0/0,-242/-1626/-13212,-465/271/283,-7/-386/-14,#r_sy
r,12350,460433,1/107/22/90,0/-65/0/0,-230/1887/620/-126,523/-11/305,0/0,-172/-1590/-13189,-463/272/273,-7/-384/-14,#r_sy
r,12351,460468,1/106/22/90,0/-112/0/0,-229/1911/620/-125,524/-11/301,0/0,-132/-1552/-13208,-468/276/274,-7/-380/-14,#r_sy
s,0,#r_sy
r,12352,460501,1/106/22/90,0/-131/0/0,-229/1857/621/-127,527/-11/296,0/0,-92/-1484/-13232,-482/284/275,-7/-376/-14,#r_sy
r,12353,460533,1/106/22/90,0/-93/0/0,-229/1841/620/-128,528/-11/294,0/0,-76/-1426/-13194,-480/282/281,-7/-373/-14,#r_sy
r,12354,460568,1/105/22/90,0/-135/0/0,-228/1857/620/-128,530/-11/288,0/0,26/-1322/-13136,-474/280/277,-6/-368/-14,#r_sy
r,12355,460601,1/105/22/90,0/-135/0/0,-228/1818/622/-131,532/-11/282,0/0,130/-1206/-13067,-471/279/271,-6/-362/-14,#r_sy
r,12356,460634,1/104/22/90,0/-174/0/0,-228/1831/621/-128,534/-11/279,0/0,209/-1162/-13117,-495/294/266,-6/-359/-14,#r_sy
r,12357,460668,1/104/22/90,0/-160/0/0,-230/1833/621/-125,536/-11/272,0/0,244/-1094/-13032,-484/289/272,-6/-353/-14,#r_sy
r,12358,460708,1/103/22/90,0/-169/0/0,-229/1757/622/-130,539/-11/264,0/0,442/-932/-12936,-484/292/260,-6/-346/-14,#r_sy
r,12359,460747,1/102/22/90,0/-195/0/0,-230/1711/620/-129,542/-11/256,0/0,560/-774/-12962,-503/303/265,-6/-339/-13,#r_sy
r,12360,460782,1/101/22/90,0/-171/0/0,-228/1706/622/-134,545/-11/248,0/0,630/-720/-12916,-500/304/260,-6/-331/-13,#r_sy
r,12361,460815,1/101/22/90,0/-201/0/0,-229/1810/622/-127,546/-11/243,0/0,742/-612/-12916,-511/310/256,-5/-327/-13,#r_sy
r,12362,460849,1/100/22/90,0/-210/0/0,-229/1692/624/-129,549/-11/234,0/0,856/-492/-12914,-522/318/247,-5/-319/-13,#r_sy
r,12363,460882,1/99/22/90,0/-212/0/0,-229/1756/621/-125,551/-11/225,0/0,912/-417/-12842,-514/316/243,-5/-311/-13,#r_sy
r,12364,460914,1/99/22/90,0/-203/0/0,-229/1758/619/-130,553/-11/220,0/0,972/-322/-12953,-550/337/243,-5/-306/-13,#r_sy
r,12365,460949,1/98/22/90,0/-191/0/0,-230/1741/621/-129,556/-11/211,0/0,1060/-244/-12875,-532/328/239,-5/-298/-13,#r_sy
r,12366,460981,1/97/22/90,0/-239/0/0,-229/1719/623/-128,558/-12/201,0/0,1160/-108/-12910,-551/340/231,-5/-289/-13,#r_sy
r,12367,461014,1/97/22/90,0/-229/0/0,-229/1680/621/-128,560/-12/196,0/0,1224/-8/-12953,-568/349/239,-5/-285/-13,#r_sy
r,12368,461049,1/96/22/90,0/-232/0/0,-229/1728/618/-127,562/-12/185,0/0,1348/58/-12875,-552/344/221,-4/-275/-13,#r_sy
r,12369,461082,1/95/22/90,0/-240/0/0,-230/1691/621/-130,565/-12/175,0/0,1382/188/-13046,-601/371/235,-4/-266/-13,#r_sy
r,12370,461115,1/94/22/90,0/-240/0/0,-229/1703/620/-129,566/-12/170,0/0,1500/242/-12886,-563/352/221,-4/-262/-13,#r_sy
r,12371,461148,1/94/22/90,0/-235/0/0,-228/1669/621/-129,568/-12/159,0/0,1628/394/-12956,-592/370/218,-4/-252/-13,#r_sy
r,12372,461182,1/93/22/90,0/-248/0/0,-229/1737/622/-128,571/-12/148,0/0,1698/488/-12953,-589/366/225,-4/-243/-12,#r_sy
r,12373,461215,1/92/22/90,0/-243/0/0,-229/1674/619/-127,572/-12/143,0/0,1824/580/-12938,-591/372/204,-4/-238/-12,#r_sy
r,12374,461248,1/91/22/90,0/-257/0/0,-230/1726/622/-130,573/-12/132,0/0,1784/656/-13100,-626/386/234,-3/-229/-12,#r_sy
r,12375,461282,1/90/22/90,0/-249/0/0,-229/1693/621/-124,575/-12/121,0/0,1884/686/-12900,-582/368/209,-3/-220/-12,#r_sy
r,12376,461316,1/90/22/90,0/-234/0/0,-228/1701/621/-131,576/-12/115,0/0,1856/784/-13164,-652/401/235,-3/-215/-12,#r_sy
r,12377,461355,1/89/22/90,0/-236/0/0,-228/1706/571/-129,578/-12/105,0/0,1914/786/-13030,-602/378/214,-3/-205/-12,#r_sy
r,12378,461395,1/88/22/90,0/-209/0/0,-229/1699/551/-128,578/-12/94,0/0,1884/928/-13274,-669/409/245,-3/-196/-12,#r_sy
r,12379,461436,1/87/22/90,0/-227/0/0,-230/1715/554/-126,580/-12/83,0/0,2018/962/-13039,-610/385/214,-3/-187/-12,#r_sy
r,12380,461475,1/86/22/90,0/-232/0/0,-229/1714/551/-126,581/-12/72,0/0,2040/1102/-13312,-677/416/242,-2/-178/-12,#r_sy
r,12381,461516,1/85/22/90,0/-210/0/0,-229/1678/552/-131,582/-12/62,0/0,2138/1102/-13112,-627/395/211,-2/-169/-12,#r_sy
r,12382,461556,1/84/22/90,0/-221/0/0,-230/1726/554/-128,583/-12/51,0/0,2098/1214/-13308,-684/420/240,-2/-160/-12,#r_sy
r,12383,461596,1/83/22/90,0/-219/0/0,-228/1714/553/-126,584/-12/41,0/0,2200/1222/-13128,-630/396/215,-2/-151/-12,#r_sy
r,12384,461636,1/83/22/90,0/-210/0/0,-230/1657/552/-131,584/-12/31,0/0,2170/1320/-13324,-679/416/243,-2/-143/-12,#r_sy
r,12385,461676,1/82/22/90,0/-212/0/0,-229/1651/552/-127,584/-12/21,0/0,2226/1336/-13128,-632/396/226,-2/-134/-12,#r_sy
r,12386,461716,1/81/22/90,0/-212/0/0,-230/1598/552/-129,584/-12/11,0/0,2210/1436/-13306,-676/415/246,-2/-126/-12,#r_sy
r,12387,461756,1/80/22/90,0/-209/0/0,-229/1674/553/-127,584/-12/1,0/0,2294/1480/-13170,-640/400/230,-1/-118/-12,#r_sy
r,12388,461795,1/79/22/90,0/-203/0/0,-229/1609/552/-128,584/-12/-7,0/0,2304/1548/-13288,-666/411/244,-1/-109/-12,#r_sy
r,12389,461835,1/78/22/90,0/-204/0/0,-229/1667/552/-130,584/-12/-17,0/0,2348/1586/-13239,-644/401/230,-1/-102/-12,#r_sy
r,12390,461876,1/78/22/90,0/-197/0/0,-230/1682/552/-127,584/-12/-26,0/0,2312/1618/-13339,-655/402/242,-1/-94/-12,#r_sy
r,12391,461916,1/77/22/90,0/-168/0/0,-228/1579/487/-127,584/-12/-34,0/0,2282/1576/-13339,-649/399/239,-1/-87/-12,#r_sy
r,12392,461956,1/76/22/90,0/-188/0/0,-229/1565/486/-127,584/-12/-43,0/0,2206/1528/-13406,-660/404/242,-1/-79/-12,#r_sy
r,12393,461997,1/76/22/90,0/-185/0/0,-230/1608/487/-126,583/-12/-52,0/0,2126/1508/-13453,-668/405/244,-1/-72/-12,#r_sy
r,12394,462037,1/75/22/90,0/-172/0/0,-230/1616/485/-127,582/-12/-60,0/0,2029/1456/-13484,-671/405/251,-1/-65/-12,#r_sy
r,12395,462076,1/74/22/90,0/-170/0/0,-229/1602/488/-128,582/-12/-68,0/0,2042/1508/-13510,-678/407/256,0/-58/-12,#r_sy
r,12396,462116,1/73/22/90,0/-167/0/0,-230/1624/486/-128,581/-12/-77,0/0,2082/1570/-13546,-684/410/255,0/-51/-12,#r_sy
r,12397,462156,1/73/22/90,0/-184/0/0,-229/1614/485/-126,580/-12/-85,0/0,2086/1596/-13538,-681/409/254,0/-44/-12,#r_sy
r,12398,462196,1/72/22/90,0/-166/0/0,-229/1552/486/-126,579/-12/-93,0/0,2078/1656/-13564,-687/409/257,0/-37/-12,#r_sy
r,12399,462236,1/71/22/90,0/-181/0/0,-230/1563/486/-127,578/-12/-101,0/0,2054/1698/-13556,-683/406/265,0/-30/-12,#r_sy
r,12400,462276,1/71/22/90,0/-187/0/0,-227/1513/484/-130,577/-12/-109,0/0,2122/1786/-13528,-673/400/264,0/-23/-12,#r_sy
r,12401,462317,1/70/22/90,0/-184/0/0,-229/1569/488/-126,576/-12/-117,0/0,2150/1836/-13586,-688/409/269,0/-16/-12,#r_sy
r,12402,462357,1/69/22/90,0/-165/0/0,-229/1519/488/-131,574/-12/-125,0/0,2134/1884/-13580,-682/405/272,0/-9/-12,#r_sy
r,12403,462396,1/69/22/90,0/-182/0/0,-228/1483/413/-127,573/-12/-133,0/0,2158/1918/-13586,-684/404/270,0/-2/-12,#r_sy
r,12404,462437,1/68/22/90,0/-161/0/0,-228/1515/413/-130,572/-12/-141,0/0,2132/1950/-13620,-683/403/273,0/3/-12,#r_sy
r,12405,462477,1/67/22/90,0/-162/0/0,-229/1513/413/-129,570/-12/-149,0/0,2136/1978/-13634,-687/405/276,0/10/-12,#r_sy
s,0,#r_sy
r,12406,462517,1/67/22/90,0/-170/0/0,-229/1474/412/-128,569/-12/-157,0/0,2158/1990/-13675,-697/410/270,0/17/-12,#r_sy
r,12407,462551,1/66/22/90,0/-157/0/0,-228/1448/412/-128,567/-12/-164,0/0,2156/1954/-13666,-693/409/267,0/23/-12,#r_sy
r,12408,462586,1/65/22/90,0/-149/0/0,-230/1379/412/-127,566/-12/-172,0/0,2166/1968/-13680,-697/410/266,0/30/-12,#r_sy
r,12409,462617,1/65/22/90,0/-153/0/0,-229/1385/414/-128,565/-12/-175,0/0,2210/2034/-13620,-688/405/261,0/33/-12,#r_sy
r,12410,462652,1/64/22/90,0/-158/0/0,-230/1408/412/-128,563/-12/-183,0/0,2202/2082/-13670,-698/408/268,0/40/-12,#r_sy
r,12411,462686,1/64/22/90,0/-158/0/0,-229/1405/411/-126,562/-12/-190,0/0,2196/2078/-13684,-697/408/269,0/46/-12,#r_sy
r,12412,462718,1/63/22/90,0/-180/0/0,-229/1404/414/-129,561/-12/-194,0/0,2230/2144/-13639,-693/406/271,0/50/-12,#r_sy
r,12413,462752,1/63/22/90,0/-158/0/0,-229/1431/413/-126,558/-12/-201,0/0,2276/2210/-13650,-701/410/270,0/56/-12,#r_sy
r,12414,462785,1/62/22/90,0/-175/0/0,-228/1331/414/-133,556/-12/-208,0/0,2270/2208/-13662,-700/409/269,1/62/-12,#r_sy
r,12415,462817,1/62/22/90,0/-175/0/0,-230/1303/409/-128,556/-11/-212,0/0,2242/2198/-13616,-688/402/269,1/66/-12,#r_sy
r,12416,462852,1/61/22/90,0/-156/0/0,-228/1302/412/-127,553/-11/-219,0/0,2164/2214/-13552,-691/398/274,1/72/-12,#r_sy
r,12417,462885,1/60/22/90,0/-150/0/0,-229/1309/344/-125,551/-11/-226,0/0,2036/2178/-13528,-690/392/285,1/78/-12,#r_sy
r,12418,462918,1/60/22/90,0/-152/0/0,-229/1349/345/-124,551/-11/-230,0/0,1954/2186/-13514,-686/387/298,1/81/-12,#r_sy
r,12419,462951,1/59/22/90,0/-152/0/0,-230/1343/345/-126,548/-11/-237,0/0,2000/2236/-13500,-690/390/295,1/88/-12,#r_sy
r,12420,462986,1/59/22/90,0/-148/0/0,-229/1318/343/-130,546/-11/-244,0/0,2028/2290/-13542,-696/392/299,1/94/-12,#r_sy
r,12421,463022,1/58/22/90,0/-144/0/0,-229/1297/342/-127,545/-11/-247,0/0,2072/2356/-13498,-690/390/301,1/97/-12,#r_sy
r,12422,463052,1/58/22/90,0/-137/0/0,-229/1264/346/-127,542/-11/-254,0/0,2104/2374/-13502,-665/391/305,1/103/-12,#r_sy
r,12423,463086,1/57/22/90,0/-151/0/0,-229/1334/344/-127,540/-11/-261,0/0,2134/2414/-13560,-702/398/304,1/109/-12,#r_sy
r,12424,463117,1/57/22/90,0/-167/0/0,-229/1309/343/-125,539/-11/-264,0/0,2096/2358/-13588,-699/396/302,1/112/-12,#r_sy
r,12425,463151,1/56/22/90,0/-147/0/0,-230/1210/345/-131,537/-11/-270,0/0,2104/2372/-13594,-700/396/297,1/118/-12,#r_sy
r,12426,463191,1/56/22/90,0/-147/0/0,-228/1250/344/-130,534/-11/-277,0/0,2108/2414/-13539,-686/386/295,2/124/-12,#r_sy
r,12427,463231,1/55/22/90,0/-141/0/0,-228/1215/344/-129,532/-11/-283,0/0,2072/2396/-13596,-696/389/299,2/130/-12,#r_sy
r,12428,463272,1/55/22/90,0/-158/0/0,-229/1258/343/-129,529/-11/-289,0/0,1987/2386/-13652,-704/392/311,2/136/-12,#r_sy
r,12429,463305,1/54/22/90,0/-144/0/0,-228/1215/343/-130,527/-11/-296,0/0,2012/2412/-13624,-695/386/305,2/142/-12,#r_sy
r,12430,463338,1/54/22/90,0/-144/0/0,-229/1218/295/-128,525/-11/-299,0/0,2062/2470/-13646,-701/389/302,2/145/-12,#r_sy
r,12431,463373,1/53/22/90,0/-146/0/0,-230/1135/276/-127,523/-11/-305,0/0,2056/2458/-13636,-704/390/296,2/151/-12,#r_sy
r,12432,463407,1/53/22/90,0/-136/0/0,-230/1174/276/-126,520/-11/-311,0/0,2054/2486/-13638,-695/383/299,2/157/-12,#r_sy
r,12433,463439,1/52/22/90,0/-121/0/0,-230/1112/277/-124,519/-11/-314,0/0,2094/2624/-13710,-701/387/305,2/159/-12,#r_sy
r,12434,463473,1/52/22/90,0/-164/0/0,-228/1181/277/-126,516/-11/-320,0/0,2108/2720/-13814,-708/388/311,2/165/-12,#r_sy
r,12435,463507,1/51/22/90,0/-140/0/0,-230/1140/275/-129,513/-11/-326,0/0,2126/2760/-13844,-697/381/315,2/171/-12,#r_sy
r,12436,463538,1/51/22/90,0/-138/0/0,-229/1075/276/-128,513/-11/-329,0/0,2196/2850/-13788,-681/371/310,2/174/-12,#r_sy
r,12437,463573,1/50/22/90,0/-142/0/0,-229/1070/276/-128,509/-11/-335,0/0,2240/2922/-13828,-693/376/313,3/179/-12,#r_sy
r,12438,463607,1/50/22/90,0/-144/0/0,-229/1076/277/-127,507/-11/-340,0/0,2274/2942/-13942,-710/386/313,3/184/-12,#r_sy
r,12439,463639,1/50/22/90,0/-127/0/0,-229/1031/279/-129,506/-11/-342,0/0,2264/2952/-13989,-717/389/316,3/187/-12,#r_sy
r,12440,463673,1/49/22/90,0/-118/0/0,-229/1099/277/-130,503/-10/-347,0/0,2290/2972/-13896,-693/376/312,3/191/-12,#r_sy
r,12441,463707,1/49/22/90,0/-120/3/0,-229/1096/495/-128,502/-10/-351,0/0,2300/3016/-13886,-695/375/317,3/195/-12,#r_sy
r,12442,463739,1/48/22/90,0/-74/5/0,-230/1011/515/-129,501/-10/-353,0/0,2256/2970/-14016,-726/391/323,3/197/-12,#r_sy
r,12443,463772,1/48/22/90,0/-86/7/0,-228/1057/533/-128,499/-10/-356,0/0,2214/2898/-14078,-737/399/327,3/200/-12,#r_sy
r,12444,463806,1/48/22/90,0/-45/6/0,-229/1077/543/-126,497/-10/-359,0/0,2192/2876/-14064,-728/393/325,3/203/-12,#r_sy
r,12445,463840,1/48/22/90,0/-43/5/0,-228/1094/533/-127,496/-10/-360,0/0,2216/2868/-13978,-708/382/321,3/204/-12,#r_sy
r,12446,463874,1/48/22/90,0/-43/1/0,-230/1197/521/-128,496/-10/-362,0/0,2192/2846/-14030,-724/390/329,3/205/-12,#r_sy
r,12447,463908,1/47/22/90,0/-16/0/0,-228/1170/444/-125,495/-10/-363,0/0,2136/2790/-14116,-740/399/335,3/206/-12,#r_sy
r,12448,463940,1/47/22/90,0/-20/-2/0,-230/1187/216/-127,495/-10/-363,0/0,2136/2768/-14100,-734/397/335,3/207/-12,#r_sy
r,12449,463974,1/47/22/90,0/0/-5/0,-229/1230/-17/-129,495/-10/-364,0/0,2156/2718/-14067,-723/393/329,3/207/-12,#r_sy
r,12450,464008,1/47/22/90,0/6/-4/0,-229/1719/-29/-130,495/-10/-364,0/0,2150/2642/-14022,-709/388/324,3/208/-12,#r_sy
r,12451,464039,1/47/22/90,0/14/-2/0,-228/1760/-37/-128,495/-10/-364,0/0,2106/2542/-14098,-731/401/326,3/207/-12,#r_sy
r,12452,464073,1/47/22/90,0/3/0/0,-229/1780/37/-129,495/-10/-363,0/0,2037/2428/-14050,-719/396/326,3/207/-12,#r_sy
r,12453,464113,1/47/22/90,0/0/0/0,-230/1751/369/-127,495/-10/-363,0/0,1987/2374/-13982,-708/389/327,3/207/-12,#r_sy
r,12454,464154,1/47/22/90,0/0/2/0,-230/1510/445/-129,495/-10/-363,0/0,1954/2338/-13994,-705/387/332,3/207/-12,#r_sy
r,12455,464194,1/47/22/90,0/-5/0/0,-230/1279/275/-126,495/-10/-363,0/0,1908/2284/-14086,-716/393/337,3/207/-12,#r_sy
r,12456,464234,1/47/22/90,0/0/0/0,-229/1264/104/-130,495/-10/-363,0/0,1910/2238/-14092,-711/392/327,3/207/-12,#r_sy
r,12457,464274,1/47/22/90,0/0/0/0,-229/1435/84/-130,495/-10/-363,0/0,1902/2206/-14089,-709/391/324,3/207/-12,#r_sy
r,12458,464314,1/47/22/90,0/0/0/0,-229/1668/-26/-126,495/-10/-363,0/0,1887/2204/-14089,-710/391/326,3/207/-12,#r_sy
r,12459,464354,1/47/22/90,0/0/1/0,-229/1664/70/-128,495/-10/-363,0/0,1871/2184/-14044,-698/385/327,3/207/-12,#r_sy
r,12460,464393,1/47/22/90,0/0/2/0,-229/1664/128/-128,495/-10/-363,0/0,1845/2172/-14046,-695/383/330,3/207/-12,#r_sy
r,12461,464433,1/47/22/90,0/0/1/0,-229/1356/126/-131,495/-10/-363,0/0,1826/2126/-14070,-694/383/327,3/207/-12,#r_sy
r,12462,464473,1/47/22/90,0/0/1/0,-229/1354/108/-127,495/-10/-363,0/0,1821/2116/-14075,-692/382/324,3/207/-12,#r_sy
s,0,#r_sy
r,12463,464507,1/47/22/90,0/0/0/0,-229/1515/61/-128,495/-10/-363,0/0,1816/2104/-14064,-688/381/326,3/207/-12,#r_sy
r,12464,464546,1/47/22/90,0/0/2/0,-229/1512/109/-131,495/-10/-363,0/0,1808/2082/-14078,-684/378/327,3/207/-12,#r_sy
r,12465,464581,1/47/22/90,0/0/-1/0,-229/1513/96/-126,495/-10/-363,0/0,1812/2056/-14078,-676/374/329,3/207/-12,#r_sy
r,12466,464614,1/47/22/90,0/0/0/0,-228/1514/381/-126,495/-10/-363,0/0,1824/2020/-14100,-669/370/331,3/207/-12,#r_sy
r,12467,464649,1/47/22/90,0/0/-1/0,-229/1509/363/-126,495/-10/-363,0/0,1850/1987/-14098,-652/363/331,3/207/-12,#r_sy
r,12468,464680,1/47/22/90,0/0/1/0,-228/1510/78/-130,495/-10/-363,0/0,1848/1954/-14125,-641/358/333,3/207/-12,#r_sy
r,12469,464714,1/47/22/90,0/0/0/0,-230/1515/91/-131,495/-10/-363,0/0,1844/1916/-14172,-645/361/333,3/207/-12,#r_sy
r,12470,464748,1/47/22/90,0/0/0/0,-230/1511/37/-131,495/-10/-363,0/0,1828/1892/-14206,-652/364/337,3/207/-12,#r_sy
r,12471,464780,1/47/22/90,0/0/0/0,-228/1513/157/-128,495/-10/-363,0/0,1821/1874/-14182,-646/362/336,3/207/-12,#r_sy
r,12472,464814,1/47/22/90,0/0/0/0,-229/1514/204/-129,495/-10/-363,0/0,1808/1862/-14170,-640/358/335,3/207/-12,#r_sy
r,12473,464849,1/47/22/90,0/0/0/0,-229/1511/202/-129,495/-10/-363,0/0,1806/1854/-14167,-640/359/332,3/207/-12,#r_sy
r,12474,464880,1/47/22/90,0/0/0/0,-230/1513/200/-129,495/-10/-363,0/0,1779/1829/-14170,-643/361/334,3/207/-12,#r_sy
r,12475,464915,1/47/22/90,0/0/0/0,-230/1511/208/-129,495/-10/-363,0/0,1768/1820/-14156,-640/359/333,3/207/-12,#r_sy
r,12476,464948,1/47/22/90,0/0/0/0,-229/1515/204/-128,495/-10/-363,0/0,1762/1814/-14160,-641/359/335,3/207/-12,#r_sy
r,12477,464981,1/47/22/90,0/0/0/0,-229/1513/200/-127,495/-10/-363,0/0,1748/1784/-14158,-637/357/334,3/207/-12,#r_sy
r,12478,465015,1/47/22/90,0/0/0/0,-229/1513/201/-129,495/-10/-363,0/0,1745/1768/-14175,-640/360/331,3/207/-12,#r_sy
r,12479,465049,1/47/22/90,0/0/0/0,-228/1512/203/-123,495/-10/-363,0/0,1734/1754/-14170,-642/361/329,3/207/-12,#r_sy
r,12480,465081,1/47/22/90,0/0/0/0,-229/1514/202/-127,495/-10/-363,0/0,1754/1774/-14164,-642/361/329,3/207/-12,#r_sy
r,12481,465116,1/47/22/90,0/0/0/0,-230/1513/202/-127,495/-10/-363,0/0,1771/1790/-14175,-643/362/327,3/207/-12,#r_sy
r,12482,465149,1/47/22/90,0/0/0/0,-229/1509/209/-126,495/-10/-363,0/0,1768/1784/-14189,-647/364/327,3/207/-12,#r_sy
r,12483,465182,1/47/22/90,0/0/0/0,-229/1516/207/-129,495/-10/-363,0/0,1776/1792/-14182,-647/365/326,3/207/-12,#r_sy
r,12484,465215,1/47/22/90,0/0/0/0,-229/1512/201/-128,495/-10/-363,0/0,1762/1764/-14160,-644/364/326,3/207/-12,#r_sy
r,12485,465250,1/47/22/90,0/0/0/0,-229/1510/209/-129,495/-10/-363,0/0,1745/1768/-14156,-644/363/326,3/207/-12,#r_sy
r,12486,465281,1/47/22/90,0/0/0/0,-229/1514/202/-128,495/-10/-363,0/0,1742/1766/-14180,-648/364/328,3/207/-12,#r_sy
r,12487,465316,1/47/22/90,0/0/0/0,-229/1514/201/-130,495/-10/-363,0/0,1748/1762/-14172,-646/364/328,3/207/-12,#r_sy
