r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#r_sy
r,16435,607341,-8/104/38/61,0/0/0/0,-231/2271/621/136,442/226/306,0/0,-534/-764/-11738,-310/182/443,97/-506/414,#r_sy
r,16436,607382,-8/104/38/61,0/0/0/0,-227/2266/622/138,442/226/306,0/0,-508/-780/-11758,-307/180/433,97/-506/414,#r_sy
r,16437,607421,-8/104/38/61,0/0/0/0,-233/2267/621/136,442/226/306,0/0,-552/-804/-11782,-307/180/439,97/-506/414,#r_sy
r,16438,607461,-8/104/38/61,0/0/0/0,-234/2268/619/133,442/226/306,0/0,-634/-816/-11836,-314/181/454,97/-506/414,#r_sy
r,16439,607495,-8/104/38/61,0/0/0/0,-230/2268/619/136,442/226/306,0/0,-628/-862/-11854,-315/181/448,97/-506/414,#r_sy
r,16440,607527,-8/104/38/61,0/0/0/0,-229/2267/622/134,442/226/306,0/0,-740/-904/-11932,-331/185/473,97/-506/414,#r_sy
r,16441,607561,-8/104/38/61,0/0/0/0,-228/2269/620/134,442/226/306,0/0,-798/-962/-11972,-329/182/473,97/-506/414,#r_sy
r,16442,607595,-8/104/38/61,0/0/0/0,-225/2267/620/134,442/226/306,0/0,-862/-988/-12070,-342/188/484,97/-506/414,#r_sy
r,16443,607627,-8/104/38/61,0/0/0/0,-233/2267/622/136,442/226/306,0/0,-889/-1016/-12184,-356/195/485,97/-506/414,#r_sy
r,16444,607662,-8/104/38/61,0/0/0/0,-231/2265/622/137,442/226/306,0/0,-902/-1060/-12232,-360/198/485,97/-506/414,#r_sy
r,16445,607695,-8/104/38/61,0/0/0/0,-231/2269/623/136,442/226/306,0/0,-958/-1078/-12308,-371/204/497,97/-506/414,#r_sy
r,16446,607727,-8/104/38/61,0/0/0/0,-229/2268/620/136,442/226/306,0/0,-956/-1120/-12384,-377/209/490,97/-506/414,#r_sy
r,16447,607761,-8/104/38/61,0/0/0/0,-230/2268/619/134,442/226/306,0/0,-935/-1154/-12480,-383/216/486,97/-506/414,#r_sy
r,16448,607796,-8/104/38/61,0/0/0/0,-227/2268/619/134,442/226/306,0/0,-974/-1210/-12638,-401/228/492,97/-506/414,#r_sy
r,16449,607834,-8/104/38/61,0/-6/0/0,-226/2026/621/137,442/226/306,0/0,-1010/-1284/-12686,-394/225/494,97/-506/414,#r_sy
r,16450,607874,-8/104/38/61,0/-24/0/0,-231/2004/622/135,442/226/305,0/0,-1006/-1318/-12702,-388/222/490,97/-506/414,#r_sy
r,16451,607907,-8/104/38/61,0/-20/0/0,-229/2014/620/137,442/226/305,0/0,-1034/-1370/-12794,-401/231/498,97/-505/414,#r_sy
r,16452,607947,-8/103/38/61,0/-26/0/0,-226/1930/622/134,442/226/304,0/0,-1056/-1398/-12889,-408/236/502,96/-504/413,#r_sy
r,16453,607986,-8/103/38/61,0/-42/0/0,-228/1989/620/136,443/226/302,0/0,-984/-1356/-12939,-412/239/497,96/-502/413,#r_sy
r,16454,608020,-8/103/38/61,0/-60/0/0,-228/1954/621/132,444/227/300,0/0,-924/-1348/-12934,-404/238/490,95/-500/412,#r_sy
r,16455,608055,-8/103/38/61,0/-62/0/0,-228/1832/621/134,445/227/298,0/0,-920/-1352/-12956,-407/241/492,94/-498/412,#r_sy
r,16456,608087,-8/103/38/61,0/-68/0/0,-227/1985/621/135,446/227/296,0/0,-914/-1362/-13003,-413/246/495,93/-496/411,#r_sy
r,16457,608122,-8/102/38/61,0/-74/0/0,-226/1943/621/133,447/227/293,0/0,-832/-1366/-13070,-429/257/480,92/-493/410,#r_sy
r,16458,608156,-8/102/38/61,0/-110/0/0,-227/1798/621/134,449/227/289,0/0,-806/-1338/-13058,-417/252/484,91/-489/409,#r_sy
r,16459,608188,-8/102/38/61,0/-116/0/0,-229/1787/619/136,450/228/287,0/0,-708/-1304/-13050,-415/254/470,90/-487/409,#r_sy
r,16460,608222,-8/101/38/61,0/-128/0/0,-227/1834/620/134,452/228/283,0/0,-610/-1256/-13058,-417/258/465,89/-483/408,#r_sy
r,16461,608256,-8/101/38/61,0/-157/0/0,-227/1800/622/135,453/228/278,0/0,-560/-1258/-13102,-425/266/458,87/-478/407,#r_sy
r,16462,608289,-8/100/38/61,0/-140/0/0,-229/1816/620/134,455/228/275,0/0,-516/-1252/-13166,-445/279/454,87/-475/406,#r_sy
r,16463,608323,-8/100/38/61,0/-164/0/0,-228/1827/624/136,457/229/270,0/0,-416/-1224/-13064,-419/268/440,85/-469/405,#r_sy
r,16464,608356,-8/99/38/61,0/-155/0/0,-232/1806/621/135,459/229/264,0/0,-268/-1148/-13072,-427/275/423,83/-463/404,#r_sy
r,16465,608388,-8/99/38/61,0/-172/0/0,-227/1810/622/135,461/229/261,0/0,-258/-1110/-13117,-435/281/431,82/-460/403,#r_sy
r,16466,608423,-8/98/38/61,0/-183/0/0,-228/1742/618/133,463/230/254,0/0,-228/-1120/-13160,-445/288/427,80/-453/402,#r_sy
r,16467,608462,-8/98/38/61,0/-180/0/0,-228/1780/621/134,466/230/247,0/0,-96/-1066/-13106,-436/286/409,78/-446/400,#r_sy
s,0,#r_sy
r,16468,608502,-8/97/38/61,0/-204/0/0,-229/1762/621/134,469/231/239,0/0,2/-1042/-13162,-451/297/399,76/-439/399,#r_sy
r,16469,608543,-8/96/38/61,0/-186/0/0,-227/1711/622/136,471/231/231,0/0,2/-1060/-13125,-438/292/401,74/-431/397,#r_sy
r,16470,608582,-8/95/38/61,0/-188/0/0,-229/1711/622/135,474/232/223,0/0,100/-1030/-13296,-483/320/390,72/-423/396,#r_sy
r,16471,608622,-8/94/38/61,0/-234/0/0,-228/1695/623/135,477/232/214,0/0,188/-1030/-13194,-448/305/375,70/-414/394,#r_sy
r,16472,608663,-8/93/38/61,0/-236/0/0,-229/1731/620/135,480/233/205,0/0,282/-1004/-13344,-497/337/370,68/-405/393,#r_sy
r,16473,608700,-8/92/38/61,0/-235/0/0,-230/1725/622/137,483/233/195,0/0,318/-993/-13324,-480/328/370,65/-396/391,#r_sy
r,16474,608728,-8/92/38/61,0/-219/0/0,-228/1724/620/131,484/233/190,0/0,508/-1010/-13330,-488/341/337,64/-391/391,#r_sy
r,16475,608763,-8/91/38/61,0/-239/0/0,-231/1704/621/136,487/234/180,0/0,502/-922/-13498,-513/352/362,62/-381/389,#r_sy
r,16476,608800,-8/90/38/61,0/-267/0/0,-228/1709/624/134,490/234/169,0/0,648/-935/-13366,-482/344/324,60/-371/388,#r_sy
r,16477,608837,-8/89/38/61,0/-272/0/0,151/1712/618/134,492/234/158,0/0,750/-838/-13539,-532/374/328,57/-360/387,#r_sy
r,16478,608876,-8/88/38/61,7/-280/0/0,245/1724/622/67,495/235/147,0/0,916/-814/-13516,-519/373/298,55/-350/385,#r_sy
r,16479,608917,-8/87/38/61,15/-267/0/0,266/1708/554/67,497/234/136,0/0,950/-688/-13539,-523/375/317,52/-339/383,#r_sy
r,16480,608957,-8/86/38/61,30/-255/0/0,258/1688/554/67,500/234/124,0/0,1172/-652/-13656,-553/398/277,50/-328/380,#r_sy
r,16481,608997,-8/84/38/61,38/-263/0/0,312/1651/554/67,502/233/112,0/0,1214/-662/-13566,-528/387/276,47/-317/378,#r_sy
r,16482,609036,-7/83/38/61,49/-269/0/0,292/1721/553/68,504/231/101,0/0,1346/-642/-13703,-562/408/245,44/-306/375,#r_sy
r,16483,609076,-7/82/38/61,68/-295/0/0,339/1676/552/66,507/230/89,0/0,1338/-582/-13717,-561/406/260,41/-295/372,#r_sy
r,16484,609117,-7/81/38/61,75/-282/0/0,303/1666/554/70,508/228/77,0/0,1452/-584/-13689,-550/402/234,38/-284/369,#r_sy
r,16485,609156,-7/80/38/61,67/-254/0/0,317/1638/553/64,510/226/65,0/0,1448/-536/-13794,-586/420/244,35/-273/366,#r_sy
r,16486,609196,-7/79/38/61,44/-266/0/0,400/1597/552/66,512/224/53,0/0,1482/-562/-13675,-552/402/236,32/-262/362,#r_sy
r,16487,609237,-6/78/38/61,80/-283/0/0,392/1635/553/67,513/221/40,0/0,1524/-492/-13760,-572/413/234,29/-251/359,#r_sy
r,16488,609276,-6/77/38/61,67/-257/0/0,349/1591/554/67,515/218/28,0/0,1558/-421/-13802,-586/419/245,27/-240/355,#r_sy
r,16489,609317,-6/75/38/61,94/-295/0/0,338/1626/553/68,517/215/16,0/0,1668/-438/-13725,-569/413/223,24/-229/352,#r_sy
r,16490,609357,-5/74/38/61,55/-282/0/0,370/1599/553/66,518/212/4,0/0,1690/-378/-13798,-594/424/227,22/-218/348,#r_sy
r,16491,609390,-5/74/38/61,95/-270/0/0,363/1532/552/67,518/211/-1,0/0,1710/-416/-13742,-579/417/209,20/-212/346,#r_sy
r,16492,609430,-5/73/38/61,70/-279/0/0,444/1530/554/67,519/207/-13,0/0,1687/-392/-13725,-586/417/230,18/-201/342,#r_sy
r,16493,609469,-5/71/38/61,61/-279/0/0,429/1553/554/67,519/204/-26,0/0,1798/-310/-13767,-606/430/216,16/-190/338,#r_sy
r,16494,609510,-4/70/38/61,92/-286/0/0,380/1543/489/66,520/200/-38,0/0,1826/-276/-13689,-587/421/225,13/-179/334,#r_sy
r,16495,609550,-4/69/38/61,70/-283/0/0,360/1451/486/67,521/195/-49,0/0,1900/-232/-13770,-608/433/216,11/-168/329,#r_sy
r,16496,609584,-3/68/38/61,119/-260/0/0,368/1458/486/67,521/191/-61,0/0,1964/-272/-13689,-591/424/197,9/-157/325,#r_sy
r,16497,609618,-3/67/38/61,73/-286/0/0,397/1456/485/64,521/187/-73,0/0,1990/-235/-13758,-612/435/200,8/-146/320,#r_sy
r,16498,609650,-3/66/38/61,118/-279/0/0,381/1445/486/66,521/185/-79,0/0,2056/-202/-13684,-598/429/190,7/-141/318,#r_sy
r,16499,609684,-2/65/38/61,81/-239/0/0,405/1455/485/66,521/180/-90,0/0,2052/-100/-13692,-606/432/212,5/-130/314,#r_sy
r,16500,609718,-2/64/38/61,86/-243/0/0,404/1398/487/65,520/175/-101,0/0,2110/-16/-13639,-596/426/209,4/-120/309,#r_sy
r,16501,609750,-2/64/38/61,118/-266/0/0,418/1407/486/69,520/173/-107,0/0,2220/0/-13648,-593/426/189,3/-114/307,#r_sy
r,16502,609785,-1/63/38/61,131/-261/0/0,448/1406/485/68,519/168/-118,0/0,2214/-42/-13670,-607/433/186,2/-104/302,#r_sy
r,16503,609818,-1/62/38/61,120/-258/0/0,468/1376/486/66,519/163/-128,0/0,2232/-66/-13775,-624/443/174,1/-94/297,#r_sy
r,16504,609850,-1/61/38/61,144/-232/0/0,444/1346/485/66,518/160/-134,0/0,2154/-50/-13644,-593/422/186,0/-89/295,#r_sy
r,16505,609885,0/60/38/61,153/-243/0/0,492/1361/487/67,518/155/-144,0/0,2156/56/-13766,-627/438/187,0/-79/290,#r_sy
r,16506,609919,0/59/38/61,118/-251/0/0,452/1360/411/66,517/150/-154,0/0,2120/36/-13558,-579/409/190,0/-69/284,#r_sy
r,16507,609951,1/59/38/61,121/-217/0/0,458/1323/411/63,516/147/-159,0/0,2120/54/-13782,-638/439/183,0/-65/282,#r_sy
r,16508,609985,1/58/38/61,103/-261/0/0,473/1269/412/68,515/142/-169,0/0,2090/-20/-13650,-598/416/182,-1/-55/276,#r_sy
r,16509,610019,2/57/38/61,146/-251/0/0,436/1268/412/66,513/136/-179,0/0,2208/52/-13744,-626/434/161,-1/-45/271,#r_sy
r,16510,610051,2/56/38/61,138/-240/0/0,477/1264/413/69,513/133/-184,0/0,2202/88/-13644,-606/422/173,-1/-41/268,#r_sy
r,16511,610085,3/56/38/61,145/-231/0/0,498/1230/412/66,512/128/-193,0/0,2238/140/-13702,-627/433/169,-1/-31/263,#r_sy
r,16512,610118,3/55/38/61,125/-243/0/0,499/1229/413/69,510/122/-203,0/0,2146/128/-13696,-618/423/185,-1/-22/257,#r_sy
r,16513,610151,3/54/38/61,137/-201/0/0,477/1219/411/65,509/119/-207,0/0,2192/170/-13622,-610/419/170,-1/-18/255,#r_sy
r,16514,610185,4/53/38/61,139/-215/0/0,481/1236/413/69,507/114/-216,0/0,2196/154/-13652,-620/423/172,0/-9/249,#r_sy
r,16515,610220,5/52/38/61,144/-234/0/0,475/1178/412/68,505/108/-225,0/0,2194/156/-13634,-614/418/173,0/0/243,#r_sy
r,16516,610251,5/52/38/61,127/-226/0/0,480/1165/411/69,504/106/-229,0/0,2276/198/-13662,-622/423/158,0/3/241,#r_sy
r,16517,610287,5/51/38/61,140/-218/0/0,510/1167/348/68,502/100/-237,0/0,2272/276/-13600,-614/418/166,1/11/235,#r_sy
r,16518,610326,6/50/38/61,165/-198/0/0,467/1081/344/68,500/95/-246,0/0,2354/358/-13556,-607/414/170,2/20/229,#r_sy
r,16519,610367,7/49/38/61,159/-194/0/0,481/1125/343/64,498/90/-254,0/0,2418/382/-13612,-623/424/150,3/28/223,#r_sy
r,16520,610406,7/49/38/61,158/-198/0/0,486/1094/346/65,496/84/-261,0/0,2418/436/-13482,-599/408/163,4/35/218,#r_sy
r,16521,610445,8/48/38/61,141/-190/0/0,482/1050/343/67,493/79/-269,0/0,2544/460/-13528,-611/418/148,5/43/212,#r_sy
r,16522,610484,8/47/38/61,139/-193/0/0,476/1070/342/65,491/74/-276,0/0,2570/494/-13514,-605/413/147,7/50/206,#r_sy
s,0,#r_sy
r,16523,610520,9/47/38/61,140/-162/0/0,497/1015/342/66,489/69/-282,0/0,2580/564/-13546,-619/420/156,8/57/200,#r_sy
r,16524,610558,9/46/38/61,140/-151/0/0,481/1049/344/64,486/64/-288,0/0,2644/538/-13436,-596/410/131,10/63/195,#r_sy
r,16525,610592,10/46/38/61,151/-153/0/0,500/993/345/67,485/61/-291,0/0,2508/562/-13510,-612/412/162,11/66/192,#r_sy
r,16526,610626,10/45/38/61,133/-148/0/0,495/1051/343/64,484/57/-297,0/0,2556/536/-13489,-604/409/139,13/72/186,#r_sy
r,16527,610660,11/44/38/61,137/-126/0/0,469/1020/345/64,481/52/-303,0/0,2474/556/-13517,-608/408/155,14/77/180,#r_sy
r,16528,610692,11/44/38/61,131/-143/0/0,476/1032/344/69,480/49/-305,0/0,2472/518/-13510,-602/405/140,15/80/178,#r_sy
r,16529,610726,12/44/38/61,139/-113/0/0,513/978/277/66,479/45/-310,0/0,2346/526/-13534,-608/402/159,17/85/172,#r_sy
r,16530,610760,12/43/38/61,133/-86/0/0,465/1029/278/71,477/40/-314,0/0,2360/504/-13534,-607/401/147,19/89/166,#r_sy
r,16531,610792,12/43/38/61,156/-136/0/0,471/1043/276/66,476/38/-316,0/0,2258/514/-13538,-615/402/164,20/92/164,#r_sy
r,16532,610826,13/42/38/61,151/-80/0/0,495/1014/277/67,474/33/-320,0/0,2256/498/-13517,-602/394/154,22/96/158,#r_sy
r,16533,610860,13/42/38/61,128/-106/0/0,463/1009/277/67,473/29/-324,0/0,2160/482/-13536,-607/391/170,23/99/153,#r_sy
r,16534,610892,14/42/38/61,150/-105/0/0,450/967/277/66,472/27/-326,0/0,2184/450/-13514,-599/388/157,24/101/150,#r_sy
r,16535,610926,14/42/38/61,108/-76/0/0,472/969/276/69,470/23/-329,0/0,2062/454/-13550,-611/390/182,26/104/145,#r_sy
r,16536,610960,15/41/38/61,127/-84/0/0,462/860/276/68,469/19/-332,0/0,2080/434/-13556,-607/388/165,28/107/140,#r_sy
r,16537,610992,15/41/38/61,109/-98/0/0,498/1000/278/66,469/17/-333,0/0,1990/448/-13558,-611/385/191,29/108/138,#r_sy
r,16538,611032,15/41/38/61,124/-60/0/0,407/933/277/69,467/13/-336,0/0,2060/432/-13460,-587/374/169,30/111/133,#r_sy
r,16539,611072,16/41/38/61,84/-83/0/0,466/1041/277/64,466/9/-338,0/0,2016/480/-13516,-604/380/188,32/113/128,#r_sy
r,16540,611112,16/40/38/61,70/-41/0/0,462/1014/277/69,465/6/-340,0/0,1948/467/-13475,-589/370/198,33/115/124,#r_sy
r,16541,611151,16/40/38/61,83/-40/0/0,409/1115/277/68,464/2/-342,0/0,1986/478/-13474,-590/371/193,35/117/120,#r_sy
r,16542,611186,17/40/38/61,99/-32/0/0,409/1001/277/65,463/0/-343,0/0,1974/434/-13458,-584/367/191,36/118/117,#r_sy
r,16543,611220,17/40/38/61,60/-25/0/0,387/1031/278/66,463/-2/-344,0/0,1945/428/-13552,-603/377/193,37/119/113,#r_sy
r,16544,611253,17/40/38/61,100/-20/0/0,378/1171/277/64,463/-4/-345,0/0,1860/428/-13556,-600/373/211,37/119/112,#r_sy
r,16545,611288,18/40/38/61,91/-15/0/0,421/1068/276/69,462/-6/-345,0/0,1848/469/-13506,-589/364/217,38/120/108,#r_sy
r,16546,611329,18/40/38/61,65/-5/0/0,372/1089/277/64,462/-9/-346,0/0,1840/484/-13442,-576/357/215,39/120/106,#r_sy
r,16547,611368,18/40/38/61,80/1/0/0,380/1561/276/65,462/-11/-346,0/0,1792/428/-13525,-589/363/217,40/120/103,#r_sy
r,16548,611408,18/40/38/61,55/0/0/0,385/1620/278/66,462/-13/-346,0/0,1756/394/-13530,-589/362/218,40/119/101,#r_sy
r,16549,611448,19/40/38/61,31/0/0/0,336/1379/278/64,462/-15/-346,0/0,1787/368/-13436,-563/348/213,40/119/99,#r_sy
r,16550,611488,19/40/38/61,28/0/0/0,342/1369/276/70,462/-16/-346,0/0,1766/400/-13470,-573/353/221,41/119/98,#r_sy
r,16551,611529,19/40/38/61,24/0/0/0,313/1370/277/67,462/-17/-346,0/0,1662/360/-13552,-589/361/239,41/119/97,#r_sy
r,16552,611568,19/40/38/61,14/0/0/0,263/1368/278/67,462/-18/-346,0/0,1636/352/-13542,-588/359/236,41/119/96,#r_sy
r,16553,611608,19/40/38/61,10/0/0/0,277/1370/276/67,462/-18/-346,0/0,1654/328/-13480,-573/351/227,41/119/95,#r_sy
r,16554,611651,19/40/38/61,4/0/0/0,266/1371/277/65,462/-18/-346,0/0,1640/324/-13514,-581/355/228,41/119/95,#r_sy
r,16555,611686,19/40/38/61,-3/0/0/0,-124/1372/279/66,462/-18/-346,0/0,1590/332/-13562,-593/359/244,41/119/95,#r_sy
r,16556,611719,19/40/38/61,-3/0/0/0,-260/1370/276/69,462/-18/-346,0/0,1618/350/-13534,-586/357/235,41/119/95,#r_sy
r,16557,611753,19/40/38/61,-1/0/0/0,-242/1371/276/67,462/-18/-346,0/0,1596/342/-13489,-579/352/246,41/119/95,#r_sy
r,16558,611787,19/40/38/61,0/0/0/0,-226/1372/276/67,462/-18/-346,0/0,1626/360/-13470,-577/353/230,41/119/95,#r_sy
r,16559,611821,19/40/38/61,0/0/0/0,-230/1370/277/68,462/-18/-346,0/0,1562/348/-13514,-586/356/245,41/119/95,#r_sy
r,16560,611854,19/40/38/61,0/0/0/0,-229/1370/277/66,462/-18/-346,0/0,1588/326/-13553,-591/360/233,41/119/95,#r_sy
r,16561,611889,19/40/38/61,0/0/0/0,-228/1370/276/62,462/-18/-346,0/0,1590/330/-13528,-582/354/238,41/119/95,#r_sy
r,16562,611923,19/40/38/61,0/0/0/0,-228/1368/276/67,462/-18/-346,0/0,1629/352/-13536,-585/357/229,41/119/95,#r_sy
r,16563,611954,19/40/38/61,0/0/0/0,-233/1371/276/69,462/-18/-346,0/0,1598/354/-13546,-586/358/236,41/119/95,#r_sy
r,16564,611992,19/40/38/61,0/0/0/0,-225/1370/277/65,462/-18/-346,0/0,1594/348/-13594,-592/361/237,41/119/95,#r_sy
r,16565,612027,19/40/38/61,0/0/0/0,-230/1371/277/67,462/-18/-346,0/0,1592/334/-13575,-588/358/237,41/119/95,#r_sy
r,16566,612062,19/40/38/61,0/0/0/0,-229/1371/277/68,462/-18/-346,0/0,1606/358/-13580,-588/359/232,41/119/95,#r_sy
r,16567,612094,19/40/38/61,0/0/0/0,-227/1369/276/68,462/-18/-346,0/0,1610/340/-13602,-592/361/234,41/119/95,#r_sy
r,16568,612128,19/40/38/61,0/0/0/0,-231/1371/276/69,462/-18/-346,0/0,1596/362/-13628,-596/364/235,41/119/95,#r_sy
r,16569,612162,19/40/38/61,0/0/0/0,-222/1370/277/64,462/-18/-346,0/0,1586/346/-13646,-597/363/237,41/119/95,#r_sy
r,16570,612194,19/40/38/61,0/0/0/0,-230/1370/276/68,462/-18/-346,0/0,1584/366/-13617,-592/361/236,41/119/95,#r_sy
r,16571,612228,19/40/38/61,0/0/0/0,-230/1371/277/66,462/-18/-346,0/0,1546/334/-13638,-592/359/237,41/119/95,#r_sy
r,16572,612262,19/40/38/61,0/0/0/0,-235/1372/277/69,462/-18/-346,0/0,1528/344/-13662,-595/361/238,41/119/95,#r_sy
r,16573,612294,19/40/38/61,0/0/0/0,-229/1371/276/69,462/-18/-346,0/0,1522/302/-13689,-596/359/240,41/119/95,#r_sy
r,16574,612328,19/40/38/61,0/0/0/0,-228/1368/276/65,462/-18/-346,0/0,1514/304/-13689,-595/358/242,41/119/95,#r_sy
r,16575,612363,19/40/38/61,0/0/0/0,-230/1369/278/67,462/-18/-346,0/0,1512/314/-13684,-592/355/244,41/119/95,#r_sy
r,16576,612394,19/40/38/61,0/0/0/0,-228/1368/277/66,462/-18/-346,0/0,1546/400/-13684,-595/356/251,41/119/95,#r_sy
r,16577,612429,19/40/38/61,0/0/0/0,-230/1369/277/67,462/-18/-346,0/0,1702/682/-13738,-613/362/255,41/119/95,#r_sy
r,16578,612462,19/40/38/61,0/0/0/0,-222/1368/277/66,462/-18/-346,0/0,1845/1006/-13738,-610/358/283,41/119/95,#r_sy
r,16579,612494,19/40/38/61,0/0/0/0,-229/1371/276/69,462/-18/-346,0/0,2002/1310/-13696,-601/347/294,41/119/95,#r_sy
s,0,#r_sy
r,16580,612529,19/40/38/61,0/0/0/0,-227/1372/277/68,462/-18/-346,0/0,2014/1484/-13620,-574/326/322,41/119/95,#r_sy
r,16581,612563,19/40/38/61,-1/0/0/0,-230/1370/277/66,462/-18/-346,0/0,2036/1568/-13628,-573/323/329,41/119/95,#r_sy
r,16582,612595,19/40/38/61,-1/0/0/0,-229/1370/277/66,462/-18/-346,0/0,2068/1692/-13648,-578/322/344,41/119/95,#r_sy
r,16583,612628,19/40/38/61,0/0/0/0,-232/1368/276/66,462/-18/-346,0/0,2154/1721/-13614,-575/320/331,41/119/95,#r_sy
r,16584,612662,19/40/38/61,0/0/0/0,-227/1372/277/67,462/-18/-346,0/0,2222/1774/-13539,-562/313/327,41/119/95,#r_sy
r,16585,612695,19/40/38/61,0/0/0/0,-227/1371/277/66,462/-18/-346,0/0,2270/1852/-13474,-547/304/330,41/119/95,#r_sy
r,16586,612729,19/40/38/61,0/0/0/0,-227/1370/278/65,462/-18/-346,0/0,2260/1948/-13458,-538/295/347,41/119/95,#r_sy
r,16587,612762,19/40/38/61,-1/0/0/0,-229/1371/277/66,462/-18/-346,0/0,2244/2034/-13436,-525/283/359,41/119/95,#r_sy
r,16588,612795,19/40/38/61,-1/0/0/0,-230/1371/276/66,462/-18/-346,0/0,2230/2102/-13386,-511/268/366,41/119/95,#r_sy
r,16589,612829,19/40/38/61,-2/0/0/0,-236/1369/277/68,462/-18/-346,0/0,2196/2158/-13306,-489/248/381,41/119/96,#r_sy
r,16590,612863,19/40/38/61,-6/4/0/0,-227/1596/279/67,462/-18/-346,0/0,2212/2198/-13296,-485/244/388,41/119/96,#r_sy
r,16591,612895,19/40/38/61,-9/4/0/0,-230/1616/278/68,462/-18/-345,0/0,2214/2274/-13328,-493/245/399,41/119/96,#r_sy
r,16592,612934,19/40/38/61,-13/8/0/0,-269/1617/278/65,462/-17/-345,0/0,2286/2352/-13294,-487/239/395,41/119/97,#r_sy
r,16593,612975,19/40/38/61,-23/27/0/0,-254/1608/277/67,462/-17/-345,0/0,2312/2394/-13180,-470/228/396,40/118/97,#r_sy
r,16594,613015,19/40/38/61,-23/25/0/0,-307/1656/279/65,463/-16/-344,0/0,2382/2458/-13130,-471/229/397,40/117/99,#r_sy
r,16595,613055,18/40/38/61,-46/34/0/0,-306/1663/277/68,463/-15/-343,0/0,2398/2502/-13117,-459/222/398,39/116/100,#r_sy
r,16596,613095,18/40/38/61,-43/62/0/0,-319/1693/278/66,464/-13/-341,0/0,2394/2484/-12996,-442/210/399,38/115/102,#r_sy
r,16597,613136,18/40/38/61,-52/48/0/0,-310/1705/278/67,465/-12/-339,0/0,2256/2456/-12924,-437/200/419,37/113/104,#r_sy
r,16598,613170,18/41/38/61,-62/92/0/0,-349/1768/276/70,467/-10/-336,0/0,2168/2402/-12903,-440/197/430,35/110/107,#r_sy
r,16599,613204,18/41/38/61,-96/84/0/0,-389/1754/277/65,469/-8/-333,0/0,2130/2346/-12928,-444/199/432,34/107/110,#r_sy
r,16600,613236,17/41/38/61,-71/98/0/0,-410/1761/276/70,469/-6/-332,0/0,2028/2286/-12922,-447/196/447,33/106/112,#r_sy
r,16601,613270,17/42/38/61,-87/112/0/0,-463/1773/277/66,471/-3/-328,0/0,2026/2258/-12958,-452/201/445,31/102/117,#r_sy
r,16602,613304,17/42/38/61,-132/93/0/0,-378/1878/277/66,473/0/-325,0/0,1968/2236/-12984,-460/205/451,29/99/121,#r_sy
r,16603,613336,16/42/38/61,-76/93/0/0,-466/1870/275/68,474/1/-323,0/0,1942/2190/-12974,-462/209/440,28/97/123,#r_sy
r,16604,613370,16/43/38/61,-134/121/0/0,-454/1900/276/66,476/5/-319,0/0,1970/2092/-12886,-432/196/412,26/93/129,#r_sy
r,16605,613404,15/43/38/61,-103/151/0/0,-480/1896/278/67,478/9/-314,0/0,1924/2052/-12875,-436/199/414,24/88/134,#r_sy
r,16606,613436,15/43/38/61,-150/152/0/0,-445/1924/277/67,479/12/-312,0/0,1940/1979/-12892,-432/201/393,23/86/137,#r_sy
r,16607,613471,14/44/38/61,-119/143/0/0,-483/1929/278/69,481/17/-306,0/0,1852/1984/-12932,-423/196/404,20/80/143,#r_sy
r,16608,613512,14/45/38/61,-169/155/0/0,-497/2002/278/66,484/22/-301,0/0,1970/1936/-12932,-384/182/355,18/75/150,#r_sy
r,16609,613551,13/45/38/61,-147/165/0/0,-506/1979/344/66,486/28/-295,0/0,1979/1937/-13066,-392/187/326,16/69/157,#r_sy
r,16610,613591,12/46/38/61,-181/160/0/0,-518/2047/344/66,489/33/-288,0/0,1864/1860/-13139,-392/187/322,13/62/164,#r_sy
r,16611,613631,12/47/38/61,-159/173/0/0,-534/2091/344/66,491/39/-282,0/0,1836/1790/-13138,-392/187/300,11/56/171,#r_sy
r,16612,613671,11/47/38/61,-146/175/0/0,-509/2067/345/66,494/46/-274,0/0,1864/1782/-13028,-380/184/287,9/48/178,#r_sy
r,16613,613711,10/48/38/61,-172/204/0/0,-507/2117/343/71,496/52/-267,0/0,1858/1742/-12994,-397/200/271,7/41/185,#r_sy
r,16614,613751,10/49/38/61,-171/200/0/0,-513/2154/344/63,499/59/-259,0/0,1768/1676/-13060,-444/228/277,5/33/192,#r_sy
r,16615,613791,9/50/38/61,-208/200/0/0,-501/2159/344/69,502/65/-250,0/0,1742/1524/-12874,-426/225/260,3/24/200,#r_sy
r,16616,613831,8/51/38/61,-201/247/0/0,-539/2192/343/67,504/72/-242,0/0,1644/1434/-12867,-452/241/281,2/16/207,#r_sy
r,16617,613865,7/52/38/61,-179/212/0/0,-528/2284/343/69,507/79/-233,0/0,1564/1384/-12828,-455/243/291,0/7/214,#r_sy
r,16618,613897,7/52/38/61,-177/227/0/0,-508/2279/344/66,507/83/-228,0/0,1618/1314/-12778,-449/245/275,0/2/218,#r_sy
r,16619,613932,6/53/38/61,-186/222/0/0,-544/2259/411/67,510/90/-219,0/0,1546/1276/-12798,-468/256/299,0/-6/225,#r_sy
