r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#l_sy
r,23207,856336,-9/49/34/38,0/0/-16/0,227/1514/-106/247,376/-321/-264,0/0,680/1414/-14722,-658/324/375,-9/64/-609,#l_sy
r,23208,856371,-9/49/34/38,0/0/-9/-10,230/1509/-54/-214,376/-321/-264,0/0,668/1338/-14714,-650/322/354,-9/64/-609,#l_sy
r,23209,856402,-9/49/34/38,0/0/-8/-10,230/1511/-49/-251,376/-321/-264,0/0,610/1258/-14714,-642/316/346,-9/65/-609,#l_sy
r,23210,856436,-9/49/34/38,0/0/-3/-8,228/1510/-43/-269,376/-321/-264,0/0,576/1174/-14686,-640/315/333,-9/65/-610,#l_sy
r,23211,856470,-9/49/34/38,0/0/0/-8,227/1516/-31/-245,376/-321/-264,0/0,510/1134/-14692,-641/314/334,-9/65/-610,#l_sy
r,23212,856502,-9/49/34/38,0/0/0/-4,230/1510/73/-244,376/-321/-264,0/0,504/1114/-14660,-637/311/334,-9/65/-610,#l_sy
r,23213,856536,-9/49/34/38,0/0/1/-1,230/1515/430/-244,376/-321/-264,0/0,514/1134/-14658,-639/311/339,-9/65/-610,#l_sy
r,23214,856571,-9/49/34/38,0/0/2/0,233/1510/460/-235,376/-321/-264,0/0,540/1100/-14636,-638/311/332,-9/65/-610,#l_sy
r,23215,856602,-9/49/34/38,0/0/2/0,232/1515/445/-236,376/-321/-264,0/0,512/1094/-14622,-641/312/347,-9/65/-610,#l_sy
r,23216,856636,-9/49/34/38,0/0/1/0,231/1513/444/-236,376/-321/-264,0/0,478/1040/-14610,-642/313/347,-9/65/-610,#l_sy
r,23217,856670,-9/49/34/38,0/0/-1/0,228/1510/215/-234,376/-321/-264,0/0,454/1038/-14592,-645/314/360,-9/65/-610,#l_sy
r,23218,856703,-9/49/34/38,0/0/0/0,233/1514/73/-239,376/-321/-264,0/0,464/1030/-14600,-649/316/355,-9/65/-610,#l_sy
r,23219,856736,-9/49/34/38,0/0/-2/0,230/1513/-24/-238,376/-321/-264,0/0,458/1024/-14594,-652/316/357,-9/65/-610,#l_sy
r,23220,856772,-9/49/34/38,0/0/-1/0,228/1514/-29/-235,376/-321/-264,0/0,448/1032/-14574,-651/316/358,-9/65/-610,#l_sy
s,0,#l_sy
r,23221,856805,-9/49/34/38,0/0/0/0,232/1509/-30/-237,376/-321/-264,0/0,448/1008/-14556,-651/317/359,-9/65/-610,#l_sy
r,23222,856838,-9/49/34/38,0/0/0/0,228/1513/49/-237,376/-321/-264,0/0,448/980/-14562,-651/317/357,-9/65/-610,#l_sy
r,23223,856874,-9/49/34/38,0/0/2/0,227/1509/424/-236,376/-321/-264,0/0,444/958/-14550,-651/318/355,-9/65/-610,#l_sy
r,23224,856903,-9/49/34/38,0/0/4/0,228/1515/460/-234,376/-321/-264,0/0,436/958/-14562,-654/320/359,-9/65/-610,#l_sy
r,23225,856937,-9/49/34/38,0/0/1/0,228/1516/446/-236,376/-321/-264,0/0,428/950/-14539,-651/318/359,-9/65/-610,#l_sy
r,23226,856971,-9/49/34/38,0/0/0/0,229/1516/444/-235,376/-321/-264,0/0,410/938/-14520,-650/317/360,-9/65/-610,#l_sy
r,23227,857003,-9/49/34/38,0/0/-1/0,224/1512/208/-236,376/-321/-264,0/0,402/922/-14524,-650/316/359,-9/65/-610,#l_sy
r,23228,857037,-9/49/34/38,0/0/-1/0,227/1513/-18/-237,376/-321/-264,0/0,382/900/-14514,-650/317/361,-9/65/-610,#l_sy
r,23229,857071,-9/49/34/38,0/0/-3/0,230/1512/-34/-233,376/-321/-264,0/0,372/906/-14478,-648/314/365,-9/65/-610,#l_sy
r,23230,857104,-9/49/34/38,0/0/-4/0,232/1515/-36/-235,376/-321/-264,0/0,360/884/-14475,-656/324/357,-9/65/-610,#l_sy
r,23231,857137,-9/49/34/38,0/0/-1/0,230/1514/-37/-236,376/-321/-264,0/0,340/820/-14422,-662/336/371,-10/65/-610,#l_sy
r,23232,857171,-9/49/34/38,0/0/0/0,227/1513/81/-238,376/-321/-264,0/0,372/766/-14370,-659/343/385,-10/65/-610,#l_sy
r,23233,857203,-9/49/34/38,0/0/0/0,229/1510/204/-236,376/-321/-264,0/0,380/684/-14302,-650/343/391,-10/65/-610,#l_sy
r,23234,857237,-9/49/34/38,0/0/2/0,231/1512/446/-234,376/-321/-264,0/0,430/572/-14436,-635/347/378,-9/65/-610,#l_sy
r,23235,857271,-9/49/34/38,0/0/0/0,226/1512/444/-234,376/-321/-264,0/0,362/574/-14224,-638/341/377,-9/65/-610,#l_sy
r,23236,857304,-9/49/34/38,0/0/-1/0,225/1514/215/-236,376/-321/-264,0/0,332/522/-14186,-633/335/376,-9/65/-610,#l_sy
r,23237,857337,-9/49/34/38,0/0/-1/0,227/1510/-27/-234,376/-321/-264,0/0,304/456/-14182,-632/335/362,-9/65/-610,#l_sy
r,23238,857371,-9/49/34/38,0/0/-1/0,226/1514/-34/-235,376/-321/-264,0/0,270/492/-14200,-636/335/354,-10/65/-610,#l_sy
r,23239,857404,-9/49/34/38,0/0/0/0,231/1511/-28/-238,376/-321/-264,0/0,209/502/-14216,-633/319/335,-10/65/-610,#l_sy
r,23240,857438,-9/49/34/38,0/0/1/0,229/1512/202/-237,376/-321/-264,0/0,150/514/-14258,-644/319/344,-10/65/-610,#l_sy
r,23241,857472,-9/49/34/38,0/0/2/0,226/1513/449/-236,376/-321/-264,0/0,130/478/-14250,-644/316/335,-9/65/-610,#l_sy
r,23242,857504,-9/49/34/38,0/0/0/0,231/1512/443/-234,376/-321/-264,0/0,88/504/-14312,-659/317/335,-9/65/-610,#l_sy
r,23243,857538,-9/49/34/38,0/0/-1/0,230/1512/213/-237,376/-321/-264,0/0,66/566/-14352,-676/321/340,-9/65/-610,#l_sy
r,23244,857573,-9/49/34/38,0/0/-2/0,227/1515/-27/-235,376/-321/-264,0/0,14/654/-14367,-690/323/360,-10/65/-610,#l_sy
r,23245,857610,-9/49/34/38,0/0/0/0,233/1518/-28/-234,376/-321/-264,0/0,-48/734/-14417,-702/321/377,-10/65/-610,#l_sy
r,23246,857651,-9/49/34/38,0/0/0/0,231/1516/-11/-236,376/-321/-264,0/0,-168/832/-14689,-739/327/397,-10/65/-610,#l_sy
r,23247,857691,-9/49/34/38,0/0/0/0,226/1509/390/-237,376/-321/-264,0/0,-382/1050/-15116,-792/325/440,-10/65/-610,#l_sy
r,23248,857730,-9/49/34/38,0/0/-1/0,228/1513/388/-236,376/-321/-264,0/0,-624/1430/-15588,-855/324/510,-10/65/-610,#l_sy
r,23249,857771,-9/49/34/38,0/0/-3/0,226/1512/138/-236,376/-321/-264,0/0,-728/1530/-15834,-880/319/522,-10/65/-610,#l_sy
r,23250,857811,-9/49/34/38,0/0/-1/0,232/1512/89/-235,376/-321/-264,0/0,-796/1614/-15886,-882/308/542,-10/65/-610,#l_sy
r,23251,857851,-9/49/34/38,0/0/-2/0,229/1508/98/-237,376/-321/-264,0/0,-922/1610/-15825,-840/285/560,-10/65/-610,#l_sy
r,23252,857890,-9/49/34/38,0/0/-1/0,227/1507/98/-236,376/-321/-264,0/0,-1018/1686/-15648,-820/261/591,-10/65/-610,#l_sy
r,23253,857930,-9/49/34/38,0/0/-2/0,228/1511/98/-237,376/-321/-264,0/0,-1062/1698/-15486,-797/237/602,-10/65/-610,#l_sy
r,23254,857970,-9/49/34/38,1/0/-2/0,230/1512/92/-237,376/-321/-264,0/0,-1134/1734/-15492,-803/229/615,-10/65/-610,#l_sy
r,23255,858011,-9/49/34/38,2/0/-2/0,238/1514/96/-235,376/-321/-264,0/0,-1220/1778/-15525,-809/224/628,-9/65/-610,#l_sy
r,23256,858044,-9/49/34/38,4/0/2/0,215/1510/128/-236,376/-321/-264,0/0,-1284/1812/-15594,-821/224/641,-9/65/-610,#l_sy
r,23257,858079,-9/49/34/38,7/0/1/0,242/1510/97/-238,376/-321/-264,0/0,-1352/1850/-15696,-837/225/647,-9/65/-610,#l_sy
r,23258,858113,-9/49/34/38,10/0/0/0,253/1512/75/-236,376/-321/-264,0/0,-1402/1894/-15853,-879/241/652,-9/65/-609,#l_sy
r,23259,858145,-9/49/34/38,8/0/-1/0,266/1513/98/-236,376/-321/-264,0/0,-1452/1912/-16039,-917/254/659,-9/65/-609,#l_sy
r,23260,858179,-8/49/34/38,10/0/0/0,245/1511/139/-236,376/-320/-264,0/0,-1504/2006/-16210,-967/275/678,-9/65/-609,#l_sy
r,23261,858213,-8/49/34/38,16/0/0/0,272/1513/48/-236,376/-320/-264,0/0,-1524/2018/-16336,-1000/288/681,-9/65/-608,#l_sy
r,23262,858245,-8/49/34/38,24/0/0/0,252/1515/57/-236,377/-319/-264,0/0,-1598/2080/-16476,-1037/300/708,-9/65/-608,#l_sy
r,23263,858279,-8/49/34/38,26/0/-1/0,317/1512/57/-236,377/-319/-264,0/0,-1648/2106/-16514,-1049/300/721,-9/65/-607,#l_sy
r,23264,858314,-8/49/34/38,24/0/-1/0,292/1510/-24/-237,378/-318/-264,0/0,-1714/2142/-16502,-1045/292/744,-9/65/-606,#l_sy
r,23265,858345,-8/49/34/38,36/0/-2/0,294/1513/-31/-236,378/-317/-264,0/0,-1737/2140/-16486,-1044/289/756,-9/65/-605,#l_sy
r,23266,858380,-8/49/34/38,51/0/-2/0,299/1514/-28/-235,379/-316/-264,0/0,-1774/2196/-16472,-1032/281/770,-9/65/-603,#l_sy
r,23267,858415,-8/49/34/38,64/0/-2/0,307/1507/-30/-236,380/-314/-264,0/0,-1782/2250/-16350,-1012/267/794,-8/65/-601,#l_sy
r,23268,858454,-7/49/34/38,87/0/0/12,359/1512/-25/209,381/-312/-264,0/0,-1716/2242/-16242,-996/264/792,-8/66/-598,#l_sy
r,23269,858495,-7/49/34/38,74/0/0/26,393/1511/105/290,383/-310/-264,0/0,-1678/2208/-16112,-976/258/789,-8/66/-594,#l_sy
r,23270,858535,-7/49/34/38,89/0/0/30,369/1512/434/267,386/-306/-264,0/0,-1652/2168/-16038,-966/257/780,-7/66/-589,#l_sy
r,23271,858575,-6/49/34/38,93/0/0/55,450/1510/434/359,388/-303/-264,0/0,-1682/2160/-15964,-956/255/793,-7/66/-583,#l_sy
r,23272,858615,-6/49/34/38,99/0/0/70,420/1518/447/355,391/-298/-264,0/0,-1682/2106/-15878,-938/253/783,-6/66/-575,#l_sy
r,23273,858653,-5/49/34/39,143/0/0/109,455/1513/212/368,395/-294/-264,0/0,-1600/2021/-15839,-933/257/753,-6/66/-567,#l_sy
r,23274,858694,-5/49/34/39,118/0/0/125,441/1510/89/429,398/-288/-265,0/0,-1564/2002/-15734,-914/252/740,-5/66/-558,#l_sy
r,23275,858734,-4/49/34/40,101/0/0/87,466/1514/54/427,403/-282/-265,0/0,-1526/1924/-15603,-893/252/718,-5/66/-547,#l_sy
s,0,#l_sy
r,23276,858774,-4/49/34/40,149/0/0/169,434/1513/59/435,407/-276/-265,0/0,-1510/1848/-15500,-873/253/697,-4/66/-536,#l_sy
r,23277,858814,-3/49/34/41,128/0/0/158,479/1513/-29/484,412/-269/-266,0/0,-1472/1826/-15356,-841/245/680,-3/66/-524,#l_sy
r,23278,858854,-3/49/34/41,130/0/0/184,472/1511/-24/489,416/-261/-266,0/0,-1384/1734/-15210,-803/239/637,-3/66/-511,#l_sy
r,23279,858893,-2/49/34/42,168/0/0/206,465/1514/205/486,421/-254/-266,0/0,-1322/1740/-15032,-753/229/615,-2/66/-498,#l_sy
r,23280,858934,-1/49/34/43,177/0/3/203,481/1513/443/506,426/-245/-267,0/0,-1250/1676/-14862,-695/207/597,-1/66/-484,#l_sy
r,23281,858973,-1/49/34/44,181/0/2/238,505/1511/456/531,432/-237/-267,0/0,-1166/1624/-14750,-650/194/574,0/66/-469,#l_sy
r,23282,859014,0/49/34/45,175/0/0/223,470/1510/210/545,437/-228/-267,0/0,-1100/1588/-14614,-614/183/548,0/66/-454,#l_sy
r,23283,859054,1/49/34/46,171/0/0/249,487/1514/278/546,442/-218/-268,0/0,-1084/1650/-14417,-574/163/564,0/66/-438,#l_sy
r,23284,859094,1/49/34/47,170/0/0/244,508/1512/277/548,447/-208/-268,0/0,-996/1550/-14306,-554/159/530,1/66/-421,#l_sy
r,23285,859134,2/49/34/48,162/0/0/246,490/1510/277/559,452/-198/-269,0/0,-943/1514/-14212,-525/148/512,2/66/-405,#l_sy
r,23286,859174,3/49/34/49,159/0/0/258,516/1511/276/552,458/-188/-269,0/0,-946/1518/-14039,-480/126/505,2/66/-388,#l_sy
r,23287,859214,3/49/34/50,170/0/0/266,504/1574/277/573,463/-177/-270,0/0,-876/1450/-13922,-444/113/470,3/66/-370,#l_sy
r,23288,859254,4/49/34/51,156/0/0/291,504/1796/277/564,467/-166/-270,0/0,-812/1380/-13764,-408/99/449,4/66/-353,#l_sy
r,23289,859287,4/49/34/51,165/2/0/283,502/1598/278/584,469/-160/-270,0/0,-770/1336/-13667,-393/96/440,4/66/-344,#l_sy
r,23290,859326,5/49/34/53,162/1/0/296,489/1673/277/594,474/-149/-271,0/0,-704/1194/-13612,-379/96/411,5/66/-326,#l_sy
r,23291,859366,5/49/34/54,159/1/0/291,504/1665/277/595,478/-138/-271,0/0,-662/1200/-13574,-361/86/402,6/65/-308,#l_sy
r,23292,859407,6/49/34/55,162/0/0/308,500/1658/277/588,482/-126/-271,0/0,-698/1248/-13516,-354/81/419,6/65/-290,#l_sy
r,23293,859447,7/49/34/56,141/0/0/305,505/1658/276/591,485/-115/-272,0/0,-684/1180/-13456,-348/80/401,7/65/-272,#l_sy
r,23294,859488,7/49/34/57,158/0/0/321,486/1658/277/599,490/-103/-272,0/0,-676/1270/-13370,-357/67/403,8/65/-254,#l_sy
r,23295,859528,8/49/34/59,147/2/0/317,506/1647/326/582,492/-91/-273,0/0,-680/1358/-13306,-316/57/410,8/65/-236,#l_sy
r,23296,859567,8/49/34/60,146/1/0/323,495/1649/519/593,496/-79/-273,0/0,-636/1372/-13253,-296/50/398,9/65/-218,#l_sy
r,23297,859607,9/49/34/61,88/1/10/326,482/1652/587/588,498/-67/-273,0/0,-578/1340/-13152,-264/35/375,10/65/-199,#l_sy
r,23298,859648,9/49/34/63,98/1/10/330,460/1650/594/593,501/-55/-274,0/0,-562/1452/-13132,-245/24/377,10/64/-181,#l_sy
r,23299,859687,10/49/34/64,125/1/15/334,475/1657/595/610,503/-43/-274,0/0,-544/1538/-13108,-221/9/353,11/64/-162,#l_sy
r,23300,859728,10/49/34/65,124/2/13/335,478/1725/609/607,505/-30/-274,0/0,-556/1596/-13116,-195/-8/338,11/63/-144,#l_sy
r,23301,859768,11/49/34/67,81/1/38/336,448/1877/612/614,507/-18/-273,0/0,-564/1610/-13212,-189/-16/314,11/62/-126,#l_sy
r,23302,859802,11/49/35/68,137/5/34/344,426/1887/637/610,508/-6/-273,0/0,-546/1760/-13267,-185/-26/314,11/60/-107,#l_sy
r,23303,859842,12/49/35/69,97/12/34/337,472/1894/689/612,510/6/-272,0/0,-448/1854/-13324,-203/-20/307,12/58/-89,#l_sy
r,23304,859883,12/49/35/71,118/16/76/345,428/1905/658/615,511/17/-270,0/0,-384/1828/-13334,-215/-14/296,11/55/-71,#l_sy
r,23305,859922,12/49/35/72,112/43/97/342,464/1951/739/607,512/29/-268,0/0,-364/1854/-13317,-242/-1/312,11/51/-54,#l_sy
r,23306,859964,13/50/36/73,92/52/56/339,399/1982/746/601,513/42/-265,0/0,-378/1856/-13300,-258/2/335,10/46/-36,#l_sy
r,23307,860003,13/50/36/75,86/56/82/337,445/1993/784/593,514/54/-261,0/0,-380/1794/-13322,-298/26/337,9/41/-18,#l_sy
r,23308,860044,14/50/36/76,112/65/123/341,412/2066/843/597,515/66/-257,0/0,-350/1784/-13236,-312/35/348,8/35/0,#l_sy
r,23309,860084,14/50/37/78,112/58/106/343,469/2095/875/598,515/78/-252,0/0,-228/1810/-13162,-349/60/331,7/29/16,#l_sy
r,23310,860123,14/51/37/79,113/54/142/351,472/2093/848/595,516/90/-247,0/0,-150/1820/-13125,-381/81/311,5/21/34,#l_sy
r,23311,860163,15/51/38/80,98/78/131/351,398/2113/877/606,516/102/-241,0/0,-104/1852/-13046,-399/97/308,3/14/52,#l_sy
r,23312,860203,15/51/38/82,81/72/143/357,428/2126/884/616,516/114/-235,0/0,-74/1908/-12950,-406/105/302,1/6/69,#l_sy
r,23313,860244,16/52/39/83,71/124/130/340,418/2188/867/604,515/126/-228,0/0,-48/2002/-12932,-423/118/281,0/-2/87,#l_sy
r,23314,860284,16/52/39/85,56/76/154/348,426/2251/916/607,515/137/-221,0/0,46/1966/-12960,-444/136/230,-3/-11/104,#l_sy
r,23315,860323,16/52/40/86,71/103/157/339,394/2260/980/619,514/149/-213,0/0,130/2076/-12878,-448/142/212,-6/-20/121,#l_sy
r,23316,860364,16/53/40/87,70/112/137/342,357/2226/953/608,513/159/-204,0/0,140/2120/-12790,-449/146/199,-9/-30/138,#l_sy
r,23317,860404,17/53/41/89,74/119/164/317,374/2314/1002/628,513/170/-195,0/0,50/2126/-12939,-513/179/199,-12/-41/154,#l_sy
r,23318,860443,17/54/42/90,57/130/172/328,349/2286/1003/614,512/180/-186,0/0,96/2184/-12820,-506/174/192,-16/-52/169,#l_sy
r,23319,860484,17/55/42/90,48/130/152/226,371/2352/976/-1596,510/189/-176,0/0,54/2508/-12632,-519/174/263,-20/-64/184,#l_sy
r,23320,860524,17/55/43/90,52/183/181/135,335/2367/957/-1009,510/195/-165,0/0,26/2438/-12670,-566/206/238,-24/-77/193,#l_sy
r,23321,860563,18/56/43/90,85/180/146/35,332/2455/991/-863,510/199/-154,0/0,-12/2368/-12602,-600/225/270,-29/-90/199,#l_sy
r,23322,860604,18/57/44/90,84/203/155/-14,430/2372/1031/-505,510/202/-142,0/0,180/2446/-12394,-614/241/283,-33/-103/202,#l_sy
r,23323,860644,18/58/45/90,65/194/147/-52,402/2462/1055/-830,511/205/-130,0/0,434/2512/-12372,-664/280/323,-39/-116/205,#l_sy
r,23324,860684,19/58/45/90,94/200/165/-68,394/2492/1092/-496,511/207/-117,0/0,438/2334/-12360,-709/309/390,-44/-130/207,#l_sy
r,23325,860725,19/59/46/90,61/218/156/-87,394/2542/1065/-521,511/209/-105,0/0,514/2100/-12280,-705/317/410,-50/-143/208,#l_sy
r,23326,860764,19/60/47/90,77/201/110/-84,398/2533/1077/-470,511/211/-92,0/0,570/1920/-12182,-704/324/400,-56/-157/210,#l_sy
s,0,#l_sy
r,23327,860804,19/61/47/90,93/211/93/-55,411/2604/1044/-366,511/213/-79,0/0,478/1829/-12178,-722/340/432,-62/-170/212,#l_sy
r,23328,860844,20/62/48/90,115/212/98/-53,416/2629/959/-374,510/216/-66,0/0,464/1546/-12114,-708/337/416,-68/-183/215,#l_sy
r,23329,860885,20/63/48/90,64/247/115/-47,404/2631/1038/-343,509/218/-53,0/0,446/1380/-12078,-692/334/402,-75/-196/219,#l_sy
r,23330,860925,20/64/48/90,105/240/84/-48,419/2696/1100/-361,508/221/-41,0/0,324/1256/-12026,-684/331/415,-81/-208/222,#l_sy
r,23331,860964,21/65/49/90,69/229/108/-38,389/2694/1065/-338,507/223/-29,0/0,294/1088/-11984,-666/326/392,-88/-219/226,#l_sy
r,23332,861004,21/66/49/90,74/251/87/-24,452/2677/1005/-347,507/226/-17,0/0,292/1056/-12002,-667/325/384,-95/-230/230,#l_sy
r,23333,861045,22/67/49/90,60/228/42/-22,441/2660/1038/-306,506/229/-5,0/0,262/962/-11876,-617/298/368,-101/-241/235,#l_sy
r,23334,861085,22/68/50/90,70/246/38/-21,410/2734/990/-282,504/231/6,0/0,252/932/-12012,-646/315/350,-108/-251/240,#l_sy
r,23335,861124,22/69/50/90,92/233/30/-18,412/2753/947/-301,502/234/18,0/0,76/866/-11784,-577/273/369,-115/-261/245,#l_sy
r,23336,861164,22/70/50/90,95/238/34/-8,396/2776/968/-267,501/236/29,0/0,160/852/-11978,-628/305/345,-122/-271/250,#l_sy
r,23337,861204,23/71/50/90,90/254/20/-2,431/2764/924/-256,499/239/41,0/0,190/943/-11680,-584/283/342,-129/-280/256,#l_sy
r,23338,861246,23/72/50/90,89/223/3/0,413/2749/931/-237,497/242/52,0/0,278/889/-11732,-604/304/311,-136/-289/261,#l_sy
r,23339,861286,23/73/50/90,79/264/-1/0,410/2859/432/-236,496/244/63,0/0,202/900/-11658,-620/314/317,-143/-297/267,#l_sy
r,23340,861325,24/74/50/90,70/242/-7/0,393/2846/355/-237,494/246/74,0/0,166/874/-11566,-638/316/329,-150/-306/273,#l_sy
r,23341,861365,24/75/50/90,46/260/-13/0,370/2838/351/-235,491/249/85,0/0,160/786/-11584,-651/345/321,-157/-314/279,#l_sy
r,23342,861406,24/76/50/90,46/260/-22/0,386/2860/431/-237,490/250/96,0/0,178/650/-11408,-617/330/303,-164/-321/284,#l_sy
r,23343,861445,24/77/50/90,39/251/-24/0,398/2858/296/-234,488/252/107,0/0,256/588/-11556,-672/369/285,-170/-329/290,#l_sy
r,23344,861485,25/78/50/90,35/247/-23/0,353/2859/318/-236,485/253/118,0/0,202/598/-11340,-646/353/299,-177/-337/295,#l_sy
r,23345,861525,25/79/50/90,33/267/-19/0,377/2831/307/-233,484/254/128,0/0,235/560/-11384,-679/377/284,-184/-344/300,#l_sy
r,23346,861565,25/80/49/90,29/250/-23/0,308/2923/297/-235,481/255/138,0/0,228/760/-11192,-678/369/297,-190/-351/305,#l_sy
r,23347,861605,25/81/49/90,26/248/-31/0,381/2912/260/-233,480/256/148,0/0,284/1112/-11046,-668/351/312,-197/-358/310,#l_sy
r,23348,861645,25/82/49/90,27/261/-28/0,294/2898/414/-235,477/256/158,0/0,244/1328/-11170,-716/368/346,-204/-365/315,#l_sy
r,23349,861686,25/83/49/90,45/266/-59/0,310/2922/328/-232,474/256/169,0/0,122/1118/-10916,-662/341/351,-211/-372/321,#l_sy
r,23350,861726,26/84/49/90,48/264/-61/0,340/2949/250/-237,472/257/180,0/0,154/924/-10960,-675/355/338,-218/-379/326,#l_sy
r,23351,861765,26/85/49/90,24/276/-69/0,349/2918/237/-236,469/257/190,0/0,102/724/-10610,-592/312/343,-225/-386/332,#l_sy
r,23352,861806,26/86/48/90,24/277/-79/0,297/2928/287/-235,467/257/201,0/0,22/546/-10754,-617/328/351,-232/-392/337,#l_sy
r,23353,861845,26/87/48/90,24/254/-54/0,284/2935/203/-235,464/257/211,0/0,-74/334/-10762,-619/335/361,-239/-399/342,#l_sy
r,23354,861880,26/88/48/90,33/282/-79/0,287/2926/242/-237,462/256/221,0/0,-46/209/-10652,-580/316/355,-245/-404/347,#l_sy
r,23355,861911,26/89/48/90,26/286/-90/0,345/2944/243/-239,461/256/225,0/0,-54/46/-10754,-600/331/347,-248/-407/349,#l_sy
r,23356,861947,26/90/47/90,16/267/-67/0,255/2963/187/-238,458/255/235,0/0,-126/-114/-10690,-568/313/350,-254/-412/353,#l_sy
r,23357,861986,26/91/47/90,5/251/-77/0,273/2912/200/-239,456/255/244,0/0,-208/-211/-10832,-577/321/369,-259/-417/357,#l_sy
r,23358,862025,26/92/46/90,0/241/-84/0,236/2888/185/-237,454/254/252,0/0,-306/-292/-10584,-498/272/393,-264/-421/360,#l_sy
r,23359,862059,26/93/46/90,0/218/-100/0,235/2938/185/-237,452/253/259,0/0,-206/-382/-10846,-556/309/367,-267/-425/362,#l_sy
r,23360,862091,26/93/46/90,0/240/-138/0,237/2922/199/-237,452/252/263,0/0,-194/-454/-10646,-494/273/369,-269/-427/363,#l_sy
r,23361,862125,26/94/45/90,0/221/-135/0,235/2906/167/-236,451/252/270,0/0,-134/-398/-10676,-505/282/366,-272/-429/365,#l_sy
r,23362,862159,26/95/45/90,0/191/-118/0,238/2919/136/-237,449/251/277,0/0,-160/-346/-10596,-483/268/389,-274/-432/367,#l_sy
r,23363,862192,26/96/44/90,0/187/-176/0,236/2912/173/-236,449/250/280,0/0,-140/-290/-10520,-480/267/398,-275/-433/368,#l_sy
r,23364,862225,26/96/44/90,0/206/-167/0,236/2855/100/-236,447/250/286,0/0,-36/-162/-10464,-476/266/401,-276/-434/369,#l_sy
r,23365,862260,26/97/43/90,0/186/-184/0,237/2906/98/-239,447/249/291,0/0,62/-178/-10294,-446/254/385,-278/-435/370,#l_sy
r,23366,862291,26/98/43/90,0/207/-158/0,236/2874/94/-234,447/249/294,0/0,92/-124/-10150,-423/241/395,-278/-436/370,#l_sy
r,23367,862325,26/98/42/90,0/202/-161/0,234/2841/119/-238,446/249/300,0/0,100/-194/-10176,-420/243/386,-279/-437/371,#l_sy
r,23368,862360,26/99/41/90,0/216/-193/0,239/2896/99/-234,444/248/306,0/0,-20/-278/-10012,-366/209/401,-280/-438/371,#l_sy
r,23369,862391,26/100/41/90,0/216/-189/0,235/2895/105/-239,444/248/309,0/0,-16/-342/-10058,-369/211/389,-281/-438/372,#l_sy
r,23370,862426,26/101/40/90,0/222/-170/0,235/2889/106/-234,442/247/314,0/0,-102/-520/-9990,-322/185/391,-282/-439/372,#l_sy
r,23371,862464,26/101/39/90,0/204/-190/0,237/2887/95/-234,442/246/321,0/0,-178/-762/-9978,-281/164/381,-283/-440/373,#l_sy
r,23372,862501,26/102/39/90,0/225/-217/0,235/2812/102/-234,441/246/326,0/0,-264/-910/-10036,-267/155/380,-284/-441/374,#l_sy
r,23373,862532,26/103/38/90,0/233/-217/0,234/2798/78/-237,440/245/329,0/0,-370/-1140/-9938,-208/125/375,-284/-441/374,#l_sy
r,23374,862566,26/104/37/90,0/192/-217/0,238/2809/107/-234,438/244/335,0/0,-410/-1260/-10068,-221/138/379,-285/-442/375,#l_sy
r,23375,862601,26/104/37/90,0/187/-203/0,233/2812/95/-237,437/244/341,0/0,-434/-1438/-10012,-189/122/363,-285/-442/375,#l_sy
r,23376,862632,26/105/36/90,0/215/-219/0,237/2793/72/-231,436/243/344,0/0,-514/-1592/-10038,-168/112/375,-286/-443/375,#l_sy
r,23377,862666,26/106/35/90,0/211/-193/0,236/2844/73/-234,436/243/349,0/0,-518/-1744/-10082,-157/109/354,-286/-443/375,#l_sy
r,23378,862700,26/107/35/90,0/205/-176/0,236/2811/79/-237,434/242/354,0/0,-612/-1870/-10094,-152/91/371,-286/-443/375,#l_sy
r,23379,862732,26/107/34/90,0/181/-187/0,235/2799/96/-239,434/242/356,0/0,-670/-2086/-10212,-127/93/355,-286/-443/375,#l_sy
s,0,#l_sy
r,23380,862770,26/108/33/90,0/177/-194/0,235/2781/81/-236,432/241/361,0/0,-822/-2308/-10260,-89/67/370,-286/-443/375,#l_sy
r,23381,862806,26/108/33/90,0/169/-172/0,236/2814/87/-239,431/240/365,0/0,-828/-2516/-10280,-59/52/353,-286/-443/375,#l_sy
r,23382,862846,26/109/32/90,0/168/-214/0,235/2812/70/-234,431/240/370,0/0,-930/-2592/-10412,-42/39/360,-285/-442/375,#l_sy
r,23383,862886,26/110/31/90,0/139/-224/0,234/2813/80/-233,430/240/373,0/0,-1028/-2812/-10560,-34/32/352,-284/-441/374,#l_sy
r,23384,862920,26/110/30/90,0/130/-180/0,233/2700/77/-236,430/239/376,0/0,-1092/-2852/-10586,-2/12/364,-282/-439/373,#l_sy
r,23385,862952,26/111/30/90,0/159/-181/0,233/2698/82/-233,430/239/378,0/0,-1116/-2980/-10656,-25/12/359,-281/-439/372,#l_sy
r,23386,862986,26/111/29/90,0/109/-204/0,236/2726/81/-238,430/239/380,0/0,-1206/-3124/-10792,3/9/359,-279/-437/371,#l_sy
r,23387,863019,26/112/28/90,0/76/-180/0,235/2646/90/-236,430/239/381,0/0,-1244/-3188/-10752,55/-21/362,-277/-434/369,#l_sy
