r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#r_sy
r,8711,327271,76/69/26/89,-235/0/0/0,-570/2057/488/228,147/-645/-98,0/0,530/452/-11036,-440/215/549,-54/-13/-758,#r_sy
r,8712,327304,76/69/26/89,-219/0/0/0,-548/2058/488/228,152/-643/-98,0/0,632/460/-11066,-454/230/511,-54/-13/-753,#r_sy
r,8713,327337,75/69/26/89,-256/0/0/0,-546/2060/487/230,161/-640/-98,0/0,538/390/-11026,-443/222/526,-54/-14/-743,#r_sy
r,8714,327371,74/69/26/89,-249/0/0/0,-569/2058/487/228,171/-637/-98,0/0,570/414/-11058,-467/234/517,-54/-15/-733,#r_sy
r,8715,327403,73/69/26/89,-248/0/0/0,-574/2061/486/229,175/-635/-98,0/0,570/342/-10962,-448/227/509,-54/-16/-728,#r_sy
r,8716,327437,72/69/26/89,-244/0/0/0,-578/2059/486/229,185/-632/-98,0/0,498/342/-10922,-430/214/525,-53/-17/-718,#r_sy
r,8717,327471,71/69/26/89,-286/0/0/0,-544/2060/484/229,195/-628/-98,0/0,578/268/-10954,-441/226/485,-53/-18/-707,#r_sy
r,8718,327510,70/69/26/89,-263/0/0/0,-560/2061/487/68,205/-624/-98,0/0,490/298/-11056,-453/227/507,-53/-19/-697,#r_sy
r,8719,327550,69/69/26/89,-239/0/0/-7,-584/2058/486/-235,214/-620/-98,0/0,458/260/-11048,-447/224/517,-52/-20/-686,#r_sy
r,8720,327590,68/69/26/89,-274/0/0/-8,-584/2062/484/-209,224/-615/-98,0/0,486/240/-11038,-438/221/478,-52/-21/-675,#r_sy
r,8721,327631,67/69/26/89,-266/0/0/-4,-566/2061/488/-245,234/-610/-98,0/0,328/346/-11212,-487/238/547,-52/-22/-664,#r_sy
r,8722,327671,66/69/26/89,-250/0/0/-1,-593/2059/485/-247,244/-605/-98,0/0,488/268/-11094,-455/234/463,-51/-23/-653,#r_sy
r,8723,327704,65/69/26/89,-273/0/0/0,-559/2058/488/-227,249/-602/-98,0/0,314/326/-11182,-467/228/534,-51/-23/-648,#r_sy
r,8724,327744,64/69/26/89,-295/0/0/0,-593/2062/489/-229,259/-597/-98,0/0,458/233/-11158,-452/234/462,-50/-24/-637,#r_sy
r,8725,327784,63/69/26/89,-254/0/0/0,-568/2058/485/-230,268/-591/-98,0/0,370/322/-11296,-480/238/510,-50/-25/-625,#r_sy
r,8726,327824,62/69/26/89,-264/0/0/0,-572/2056/488/-231,278/-585/-98,0/0,398/256/-11144,-448/227/500,-49/-26/-614,#r_sy
r,8727,327858,61/69/26/89,-287/0/0/0,-564/2060/486/-227,288/-579/-98,0/0,421/244/-11158,-442/221/488,-49/-27/-603,#r_sy
r,8728,327893,60/69/26/89,-313/0/0/0,-579/2057/488/-229,297/-572/-98,0/0,350/250/-11156,-438/220/505,-48/-28/-592,#r_sy
r,8729,327932,59/69/26/89,-269/0/0/0,-582/2061/485/-231,307/-565/-98,0/0,388/218/-11150,-421/215/491,-48/-29/-580,#r_sy
r,8730,327972,57/69/26/89,-290/0/0/0,-587/2060/485/-229,316/-558/-98,0/0,346/276/-11174,-422/208/521,-47/-30/-568,#r_sy
r,8731,328011,56/69/26/89,-301/0/0/0,-577/2061/486/-227,327/-550/-98,0/0,404/184/-11214,-427/216/496,-47/-31/-557,#r_sy
r,8732,328052,55/69/26/89,-295/0/0/0,-598/2060/487/-235,336/-542/-98,0/0,448/40/-11282,-427/224/453,-46/-32/-545,#r_sy
r,8733,328092,54/69/26/89,-291/0/0/-1,-589/2060/484/-228,345/-534/-98,0/0,280/66/-11436,-461/233/501,-45/-33/-533,#r_sy
r,8734,328132,53/69/26/89,-306/0/0/-1,-579/2056/487/-233,354/-526/-98,0/0,330/34/-11488,-461/253/469,-45/-34/-521,#r_sy
r,8735,328171,52/69/26/89,-275/0/0/-1,-604/2058/485/-238,364/-518/-98,0/0,338/60/-11458,-511/254/452,-44/-35/-509,#r_sy
r,8736,328212,50/69/26/89,-304/0/0/-3,-577/2057/488/-232,373/-509/-98,0/0,176/126/-11506,-499/252/520,-43/-36/-498,#r_sy
r,8737,328251,49/69/26/89,-308/0/0/-1,-586/2058/484/-234,381/-500/-98,0/0,400/32/-11442,-490/258/444,-42/-36/-486,#r_sy
r,8738,328292,48/69/26/89,-311/0/0/0,-610/2061/486/-228,390/-491/-98,0/0,426/116/-11384,-484/252/444,-42/-37/-474,#r_sy
r,8739,328325,47/69/26/89,-300/0/0/0,-606/2057/488/-242,394/-486/-98,0/0,342/150/-11418,-493/257/484,-41/-38/-468,#r_sy
r,8740,328366,46/69/26/89,-277/0/0/0,-586/2059/488/-236,403/-476/-98,0/0,574/114/-11312,-484/263/403,-40/-39/-456,#r_sy
r,8741,328405,45/69/26/89,-283/0/0/0,-579/2056/487/-228,411/-467/-98,0/0,408/224/-11344,-503/261/471,-40/-39/-444,#r_sy
r,8742,328445,44/69/26/89,-278/0/0/0,-605/2058/483/-228,420/-457/-98,0/0,488/246/-11186,-477/253/458,-39/-40/-432,#r_sy
r,8743,328485,43/69/26/89,-299/0/0/0,-594/2059/484/-231,427/-447/-98,0/0,692/214/-11152,-468/258/392,-38/-41/-421,#r_sy
s,0,#r_sy
r,8744,328525,42/69/26/89,-294/0/0/0,-596/2061/487/-226,435/-437/-98,0/0,467/290/-11210,-494/262/467,-37/-42/-409,#r_sy
r,8745,328565,40/69/26/89,-278/0/0/0,-606/2058/482/-228,442/-427/-98,0/0,562/256/-11092,-476/260/430,-36/-43/-398,#r_sy
r,8746,328605,39/69/26/89,-282/0/0/0,-586/2058/485/-232,449/-417/-98,0/0,592/266/-11080,-478/259/411,-35/-43/-386,#r_sy
r,8747,328645,38/69/26/89,-307/0/0/0,-569/2059/488/-224,456/-407/-98,0/0,394/304/-11108,-496/261/484,-34/-44/-375,#r_sy
r,8748,328684,37/69/26/89,-273/0/0/0,-616/2056/487/-229,463/-396/-98,0/0,578/208/-10952,-473/260/413,-34/-45/-364,#r_sy
r,8749,328725,36/69/26/89,-298/0/0/0,-562/2065/484/-231,469/-386/-98,0/0,580/322/-10982,-499/270/426,-33/-45/-353,#r_sy
r,8750,328766,35/69/26/89,-257/0/0/0,-585/2060/488/-62,475/-375/-98,0/0,466/308/-10860,-480/253/476,-32/-46/-341,#r_sy
r,8751,328805,34/69/26/89,-286/0/0/5,-588/2060/486/243,481/-365/-98,0/0,686/233/-10808,-470/259/380,-31/-47/-331,#r_sy
r,8752,328845,33/69/26/89,-281/0/0/4,-576/2056/483/258,487/-354/-98,0/0,366/276/-10952,-504/260/473,-30/-47/-320,#r_sy
r,8753,328886,31/69/26/89,-256/0/0/0,-602/2060/487/245,492/-343/-98,0/0,406/218/-10812,-468/245/457,-29/-48/-309,#r_sy
r,8754,328925,30/69/26/89,-255/0/0/0,-573/2058/485/72,498/-332/-98,0/0,534/272/-10868,-478/253/411,-28/-48/-298,#r_sy
r,8755,328961,29/69/26/89,-266/0/0/-8,-572/2062/486/-237,503/-321/-98,0/0,332/318/-10878,-488/251/490,-27/-49/-287,#r_sy
r,8756,329002,28/69/26/89,-267/0/0/-5,-568/2057/489/-228,508/-310/-98,0/0,566/211/-10846,-471/254/402,-26/-49/-275,#r_sy
r,8757,329041,27/69/26/89,-259/0/0/-5,-568/2058/483/-232,513/-299/-98,0/0,354/312/-11040,-503/260/482,-25/-50/-264,#r_sy
r,8758,329081,26/69/26/89,-287/0/0/-3,-601/2058/483/-250,518/-287/-98,0/0,522/256/-10958,-471/253/432,-24/-50/-253,#r_sy
r,8759,329121,25/69/26/89,-293/0/0/-3,-570/2062/487/-239,523/-276/-98,0/0,546/314/-11086,-483/254/434,-23/-51/-242,#r_sy
r,8760,329161,24/69/26/89,-289/0/0/-2,-550/2059/487/-238,527/-264/-98,0/0,340/266/-11140,-484/249/488,-22/-51/-231,#r_sy
r,8761,329201,23/69/26/89,-253/0/0/-5,-608/2062/487/-255,531/-252/-98,0/0,604/154/-11046,-446/243/386,-21/-52/-220,#r_sy
r,8762,329241,22/69/26/89,-300/0/0/-3,-546/2059/484/-236,535/-241/-98,0/0,314/244/-11304,-490/250/494,-20/-52/-209,#r_sy
r,8763,329281,21/69/26/89,-255/0/0/1,-587/2060/486/-112,539/-229/-98,0/0,508/168/-11198,-455/242/432,-19/-52/-198,#r_sy
r,8764,329321,20/69/26/89,-259/0/0/8,-604/2060/488/240,542/-217/-98,0/0,464/240/-11338,-481/250/438,-18/-53/-188,#r_sy
r,8765,329361,18/69/26/89,-255/0/0/1,-549/2061/485/248,545/-206/-98,0/0,342/228/-11326,-475/244/486,-17/-53/-177,#r_sy
r,8766,329401,17/69/26/89,-267/0/0/0,-594/2063/486/229,549/-194/-98,0/0,702/286/-11200,-464/249/366,-16/-53/-166,#r_sy
r,8767,329441,16/69/26/89,-245/0/0/0,-585/2057/489/225,552/-182/-98,0/0,550/522/-11340,-519/268/454,-15/-54/-156,#r_sy
r,8768,329481,15/69/26/89,-255/0/0/-5,-588/2062/484/87,555/-171/-98,0/0,874/604/-11108,-475/262/370,-14/-54/-145,#r_sy
r,8769,329522,14/69/26/89,-262/0/0/-2,-563/2064/484/-246,557/-159/-98,0/0,922/782/-11240,-527/288/379,-13/-54/-135,#r_sy
r,8770,329561,13/69/26/89,-260/0/0/-5,-543/2060/484/-246,560/-147/-98,0/0,832/812/-11158,-507/277/412,-13/-55/-124,#r_sy
r,8771,329600,12/69/26/89,-234/0/0/1,-574/2061/488/-229,562/-136/-98,0/0,1156/882/-11034,-497/284/320,-12/-55/-114,#r_sy
r,8772,329642,11/69/26/89,-226/0/0/4,-559/2060/488/224,563/-125/-98,0/0,902/1070/-11164,-534/290/422,-11/-55/-105,#r_sy
r,8773,329682,10/69/26/89,-270/0/0/3,-556/2060/486/244,565/-114/-98,0/0,1298/946/-10952,-466/275/308,-10/-55/-95,#r_sy
r,8774,329722,9/69/26/89,-219/0/0/0,-559/2063/488/232,567/-104/-98,0/0,1002/1070/-11294,-545/298/412,-9/-55/-86,#r_sy
r,8775,329763,9/69/26/89,-250/0/0/-7,-571/2062/487/-233,568/-93/-98,0/0,1280/942/-11118,-493/287/324,-8/-55/-77,#r_sy
r,8776,329802,8/69/26/89,-260/0/0/-4,-572/2061/490/-257,569/-83/-98,0/0,1070/960/-11318,-513/285/397,-7/-56/-68,#r_sy
r,8777,329842,7/69/26/89,-202/0/0/0,-552/2060/486/-240,570/-73/-98,0/0,1116/868/-11356,-513/288/367,-6/-56/-59,#r_sy
r,8778,329882,6/69/26/89,-187/0/0/7,-580/2058/490/220,571/-63/-98,0/0,947/746/-11488,-512/283/402,-5/-56/-50,#r_sy
r,8779,329922,5/69/26/89,-237/0/0/8,-552/2060/483/262,572/-53/-98,0/0,1016/820/-11582,-543/296/408,-4/-56/-42,#r_sy
r,8780,329963,4/69/26/89,-240/0/0/1,-532/2058/485/242,573/-44/-98,0/0,1026/710/-11544,-531/290/419,-4/-56/-34,#r_sy
r,8781,330003,3/69/26/89,-190/0/0/0,-544/2055/486/229,573/-34/-98,0/0,1108/712/-11640,-545/298/407,-3/-56/-25,#r_sy
r,8782,330042,3/69/26/89,-195/0/0/0,-526/2057/488/230,573/-24/-98,0/0,1022/630/-11768,-562/305/427,-2/-56/-17,#r_sy
r,8783,330082,2/69/26/89,-216/0/0/0,-549/2057/489/228,573/-15/-98,0/0,1144/688/-11738,-558/308/405,-1/-56/-9,#r_sy
r,8784,330122,1/69/26/89,-187/0/0/0,-523/2055/486/227,573/-6/-98,0/0,1104/736/-11790,-562/309/437,0/-56/-1,#r_sy
r,8785,330162,0/69/26/89,-174/0/0/0,-522/2058/487/228,573/2/-98,0/0,1306/768/-11754,-538/306/392,0/-56/6,#r_sy
r,8786,330202,-1/69/26/89,-210/0/0/0,-549/2061/485/230,573/11/-98,0/0,1272/794/-11880,-556/314/406,0/-56/14,#r_sy
r,8787,330236,-1/69/26/89,-204/0/0/0,-543/2059/487/228,573/20/-98,0/0,1292/774/-11880,-543/308/402,1/-56/21,#r_sy
r,8788,330268,-2/69/26/89,-165/0/0/0,-539/2056/485/228,573/24/-98,0/0,1274/826/-11894,-546/306/406,1/-56/25,#r_sy
r,8789,330302,-2/69/26/89,-169/0/0/0,-521/2060/486/232,573/32/-98,0/0,1284/814/-11874,-530/298/409,2/-56/32,#r_sy
r,8790,330336,-3/69/26/89,-188/0/0/0,-546/2057/488/231,573/40/-98,0/0,1228/835/-11968,-551/305/435,3/-56/39,#r_sy
r,8791,330368,-3/69/26/89,-180/0/0/0,-538/2057/487/228,573/44/-98,0/0,1300/839/-11918,-530/294/424,3/-56/42,#r_sy
r,8792,330408,-4/69/26/89,-168/0/0/0,-543/2056/484/228,572/52/-98,0/0,1310/808/-11976,-546/302/434,4/-56/49,#r_sy
r,8793,330448,-5/69/26/89,-180/0/0/0,-533/2055/485/228,571/60/-98,0/0,1366/820/-11988,-542/299/436,4/-56/56,#r_sy
r,8794,330487,-6/69/26/89,-181/0/0/0,-496/2063/485/227,571/68/-98,0/0,1434/852/-12030,-545/304/431,5/-56/63,#r_sy
s,0,#r_sy
r,8795,330522,-6/69/26/89,-158/0/0/0,-505/2059/485/231,570/75/-98,0/0,1448/862/-12094,-555/309/436,6/-56/69,#r_sy
r,8796,330556,-7/69/26/89,-165/0/0/0,-517/2056/489/230,569/82/-98,0/0,1478/872/-12130,-560/314/434,6/-56/75,#r_sy
r,8797,330588,-7/69/26/89,-162/0/0/0,-514/2059/487/229,569/86/-98,0/0,1482/884/-12096,-544/303/439,6/-56/79,#r_sy
r,8798,330622,-8/69/26/89,-160/0/0/0,-525/2059/486/229,568/93/-98,0/0,1576/835/-12168,-542/306/425,7/-56/85,#r_sy
r,8799,330656,-8/69/26/89,-162/0/0/0,-504/2059/486/230,567/100/-98,0/0,1510/794/-12234,-543/305/450,8/-55/91,#r_sy
r,8800,330688,-9/69/26/89,-110/0/0/0,-509/2057/487/232,567/103/-98,0/0,1645/860/-12252,-538/307/426,8/-55/93,#r_sy
r,8801,330722,-9/69/26/89,-146/0/0/0,-439/2059/488/228,566/109/-98,0/0,1590/876/-12254,-528/298/458,8/-55/99,#r_sy
r,8802,330756,-10/69/26/89,-142/0/0/0,-476/2058/482/226,565/115/-98,0/0,1670/858/-12296,-523/297/441,9/-55/104,#r_sy
r,8803,330788,-10/69/26/89,-118/0/0/0,-496/2058/485/228,565/118/-98,0/0,1684/828/-12388,-522/299/465,9/-55/107,#r_sy
r,8804,330821,-10/69/26/89,-95/0/0/0,405/2061/483/228,564/124/-98,0/0,1687/862/-12446,-526/302/475,10/-55/112,#r_sy
r,8805,330857,-10/69/26/89,-56/0/0/0,348/2059/485/107,563/127/-98,0/0,1610/962/-12430,-520/295/504,10/-55/115,#r_sy
r,8806,330896,-10/69/26/89,-23/0/0/-16,285/2061/485/-246,562/129/-98,0/0,1574/1046/-12354,-508/285/501,10/-55/117,#r_sy
r,8807,330937,-10/69/26/89,-11/0/0/-5,177/2061/489/-261,562/130/-98,0/0,1538/910/-12438,-522/288/483,10/-55/118,#r_sy
r,8808,330977,-10/69/26/89,3/0/0/-13,541/2058/486/-253,562/130/-98,0/0,1474/696/-12460,-516/279/460,10/-55/118,#r_sy
r,8809,331017,-10/69/26/89,17/0/0/-6,514/2059/483/-261,562/130/-98,0/0,1380/614/-12502,-497/263/491,10/-55/118,#r_sy
r,8810,331057,-10/69/26/89,9/0/0/-8,520/2059/484/-242,562/129/-98,0/0,1328/644/-12520,-488/252/511,10/-55/118,#r_sy
r,8811,331097,-10/69/26/89,0/0/0/-14,492/2062/483/-243,562/129/-98,0/0,1208/566/-12542,-464/230/552,10/-55/118,#r_sy
r,8812,331138,-10/69/26/89,0/0/0/-13,305/2058/486/-238,562/130/-98,0/0,1220/490/-12580,-455/221/556,10/-55/118,#r_sy
r,8813,331178,-10/69/26/89,-1/0/0/-20,219/2059/488/-274,562/130/-98,0/0,1256/546/-12440,-460/204/564,10/-55/119,#r_sy
r,8814,331217,-10/69/26/89,-2/0/0/-25,232/2060/486/-274,562/131/-98,0/0,1290/774/-12086,-380/166/614,10/-55/120,#r_sy
r,8815,331257,-10/69/26/89,-1/0/0/-40,284/2062/488/-290,562/131/-98,0/0,1422/972/-11910,-349/146/625,10/-55/122,#r_sy
r,8816,331298,-10/69/26/88,0/0/0/-42,290/2060/485/-321,562/132/-98,0/0,1516/932/-11862,-345/149/614,10/-55/123,#r_sy
r,8817,331338,-10/69/26/88,0/0/0/-52,304/2061/486/-321,562/134/-98,0/0,1542/772/-11918,-341/153/599,10/-55/125,#r_sy
r,8818,331378,-10/69/26/88,0/0/0/-67,518/2056/487/-353,562/135/-98,0/0,1494/696/-11854,-328/144/587,10/-55/128,#r_sy
r,8819,331418,-10/69/26/88,-1/0/0/-55,172/2061/487/-345,562/136/-98,0/0,1414/728/-11880,-308/133/613,10/-55/131,#r_sy
r,8820,331459,-10/69/26/87,-1/0/0/-80,80/2058/483/-376,561/138/-98,0/0,1342/736/-11956,-321/135/618,10/-55/134,#r_sy
r,8821,331491,-10/69/26/87,0/0/0/-98,60/2059/486/-379,561/139/-98,0/0,1230/678/-12040,-310/122/644,10/-55/135,#r_sy
r,8822,331524,-10/69/26/87,0/0/0/-107,42/2059/482/-372,561/141/-98,0/0,1190/634/-12120,-307/116/618,10/-55/139,#r_sy
r,8823,331564,-10/69/26/86,0/0/0/-139,311/2058/487/-431,560/143/-98,0/0,1062/624/-12214,-286/99/635,10/-55/143,#r_sy
r,8824,331605,-10/69/26/86,1/0/0/-156,328/2062/487/-466,560/146/-98,0/0,1016/678/-12254,-302/106/627,10/-55/148,#r_sy
r,8825,331645,-10/69/26/85,-2/0/0/-127,214/2062/483/-456,559/149/-98,0/0,930/654/-12326,-294/101/627,10/-55/154,#r_sy
r,8826,331685,-10/69/26/85,0/0/0/-152,69/2059/491/-456,558/152/-98,0/0,942/552/-12438,-298/106/605,10/-55/160,#r_sy
r,8827,331725,-10/69/26/84,0/0/0/-150,297/2060/487/-471,557/156/-98,0/0,946/518/-12544,-312/118/597,10/-55/166,#r_sy
r,8828,331765,-10/69/26/84,0/0/0/-154,523/2059/488/-488,556/159/-98,0/0,970/458/-12558,-316/123/564,10/-55/173,#r_sy
r,8829,331805,-10/69/26/83,0/0/0/-185,529/2057/486/-512,555/163/-98,0/0,952/484/-12606,-332/135/563,10/-55/180,#r_sy
r,8830,331845,-10/69/26/82,0/0/0/-168,300/2061/487/-515,554/167/-99,0/0,928/464/-12584,-337/145/557,10/-55/188,#r_sy
r,8831,331885,-10/69/26/81,0/0/0/-213,51/2057/486/-506,553/172/-99,0/0,1012/450/-12636,-360/167/497,10/-55/196,#r_sy
r,8832,331925,-10/69/26/80,0/0/0/-205,303/2060/485/-522,551/176/-99,0/0,897/448/-12666,-367/172/505,10/-55/205,#r_sy
r,8833,331965,-10/69/26/79,0/0/0/-210,305/2060/484/-529,550/181/-99,0/0,966/464/-12658,-365/176/483,10/-55/213,#r_sy
r,8834,332005,-10/69/26/79,0/0/0/-230,305/2062/485/-556,548/185/-99,0/0,935/478/-12672,-363/178/482,10/-55/223,#r_sy
r,8835,332045,-10/69/26/78,0/0/0/-261,306/2060/487/-547,546/190/-99,0/0,932/392/-12738,-360/179/473,10/-55/232,#r_sy
r,8836,332085,-10/69/26/77,0/0/0/-249,304/2059/486/-565,545/195/-99,0/0,966/322/-12803,-370/189/446,10/-55/242,#r_sy
r,8837,332125,-10/69/26/76,0/0/0/-266,459/2057/487/-552,543/201/-99,0/0,978/332/-12790,-358/183/440,10/-55/252,#r_sy
r,8838,332165,-10/69/26/75,0/0/0/-271,303/2055/486/-556,540/206/-99,0/0,1032/370/-12792,-366/191/421,10/-55/263,#r_sy
r,8839,332205,-10/69/26/73,-1/0/0/-250,134/2059/485/-577,538/211/-100,0/0,912/358/-12792,-369/189/447,10/-55/273,#r_sy
r,8840,332245,-10/69/26/72,2/0/0/-271,388/2056/490/-567,536/216/-100,0/0,978/272/-12839,-387/202/413,10/-55/284,#r_sy
r,8841,332286,-10/69/26/71,2/0/0/-301,534/2061/487/-569,534/222/-100,0/0,935/230/-12828,-389/203/417,10/-55/295,#r_sy
r,8842,332325,-10/69/26/70,0/0/0/-283,530/2057/490/-587,530/227/-100,0/0,1018/268/-12864,-399/213/390,10/-55/307,#r_sy
r,8843,332366,-10/69/26/69,-1/0/0/-283,300/2058/486/-573,528/233/-100,0/0,1020/252/-12903,-404/219/375,10/-55/319,#r_sy
r,8844,332406,-10/69/26/68,-2/0/0/-307,102/2057/485/-575,525/239/-101,0/0,952/274/-12889,-399/214/399,10/-55/330,#r_sy
r,8845,332447,-10/69/26/67,0/0/0/-296,30/2057/488/-582,522/244/-101,0/0,1050/238/-12874,-389/215/375,10/-55/342,#r_sy
r,8846,332486,-10/69/26/65,0/0/0/-291,304/2057/410/-578,518/250/-101,0/0,1024/242/-12880,-386/213/388,10/-55/354,#r_sy
s,0,#r_sy
r,8847,332527,-10/69/26/64,3/0/0/-294,537/1996/412/-596,515/255/-101,0/0,1088/226/-12930,-380/212/374,10/-55/367,#r_sy
r,8848,332566,-10/69/26/63,0/0/0/-306,534/1991/412/-591,512/261/-102,0/0,1138/256/-12938,-373/211/358,10/-55/379,#r_sy
r,8849,332607,-10/69/26/62,0/0/0/-326,305/1991/410/-589,507/266/-102,0/0,1160/284/-12980,-374/211/350,10/-55/392,#r_sy
r,8850,332646,-10/69/26/60,0/0/0/-309,306/1989/411/-596,504/272/-102,0/0,1236/302/-12982,-361/207/317,10/-55/404,#r_sy
r,8851,332686,-10/69/26/59,0/0/0/-301,303/1990/415/-603,500/277/-103,0/0,1236/346/-13003,-367/211/314,10/-55/417,#r_sy
r,8852,332726,-10/69/26/58,0/0/0/-330,305/1990/414/-590,496/282/-103,0/0,1336/380/-13066,-379/223/274,10/-55/429,#r_sy
r,8853,332766,-10/69/26/57,0/0/0/-299,304/1990/410/-609,492/287/-103,0/0,1352/402/-13067,-377/224/263,10/-55/442,#r_sy
r,8854,332807,-10/69/26/55,0/0/0/-308,306/1991/415/-587,488/292/-104,0/0,1368/408/-13082,-377/225/251,10/-55/455,#r_sy
r,8855,332847,-10/69/26/54,0/0/0/-307,305/1992/410/-602,484/297/-104,0/0,1354/354/-13128,-376/224/245,10/-55/467,#r_sy
r,8856,332888,-10/69/26/53,0/0/0/-316,305/1991/410/-607,480/302/-105,0/0,1298/312/-13192,-386/226/248,10/-55/479,#r_sy
r,8857,332928,-10/69/26/52,0/0/0/-306,304/1990/414/-593,475/306/-105,0/0,1280/228/-13224,-377/220/250,10/-55/491,#r_sy
r,8858,332967,-10/69/26/50,0/0/0/-313,303/1991/410/-593,471/310/-105,0/0,1252/166/-13252,-376/217/253,10/-55/503,#r_sy
r,8859,333008,-10/69/26/49,0/0/0/-297,304/1991/346/-598,467/315/-106,0/0,1186/138/-13252,-378/216/269,10/-55/515,#r_sy
r,8860,333047,-10/69/26/48,0/0/0/-294,304/1923/344/-591,462/319/-106,0/0,1110/124/-13244,-386/218/285,10/-55/527,#r_sy
r,8861,333088,-10/69/26/47,0/0/0/-290,304/1926/344/-588,458/323/-107,0/0,1088/56/-13212,-381/213/284,10/-55/539,#r_sy
r,8862,333128,-10/69/26/46,0/0/0/-285,305/1924/343/-587,453/326/-107,0/0,1032/8/-13210,-382/211/302,10/-55/551,#r_sy
r,8863,333168,-10/69/26/45,0/0/0/-316,302/1923/343/-580,448/330/-108,0/0,968/-14/-13222,-390/213/324,10/-55/563,#r_sy
r,8864,333207,-10/69/26/43,0/0/0/-310,301/1923/344/-580,444/334/-108,0/0,1012/-44/-13188,-382/210/317,10/-55/574,#r_sy
r,8865,333247,-10/69/26/42,0/0/0/-288,304/1926/345/-579,439/337/-109,0/0,1024/-46/-13148,-377/207/321,10/-55/586,#r_sy
r,8866,333287,-10/69/26/41,0/0/0/-289,306/1924/347/-588,435/341/-109,0/0,1046/-54/-13172,-373/207/310,10/-55/598,#r_sy
r,8867,333327,-10/69/26/40,0/0/0/-308,304/1922/345/-602,430/344/-110,0/0,1092/-58/-13236,-376/212/288,10/-55/610,#r_sy
r,8868,333367,-10/69/26/39,0/0/0/-307,303/1926/347/-587,425/347/-110,0/0,1140/-52/-13234,-367/212/265,10/-55/622,#r_sy
r,8869,333406,-10/69/26/37,0/0/0/-286,302/1860/275/-595,420/350/-111,0/0,1156/-54/-13250,-367/219/255,10/-55/634,#r_sy
r,8870,333447,-10/69/26/36,0/0/0/-285,305/1856/276/-594,414/353/-111,0/0,1186/-52/-13258,-363/224/240,10/-55/646,#r_sy
r,8871,333489,-10/69/26/35,0/0/0/-304,304/1856/275/-596,410/356/-112,0/0,1146/-68/-13253,-363/229/243,10/-55/657,#r_sy
r,8872,333528,-10/69/26/34,0/0/0/-292,304/1852/276/-593,405/358/-112,0/0,1136/-104/-13274,-360/227/241,10/-55/668,#r_sy
r,8873,333568,-10/69/26/33,0/0/0/-296,305/1858/276/-593,400/361/-113,0/0,1130/-158/-13308,-364/227/242,10/-55/679,#r_sy
r,8874,333608,-10/69/26/32,0/0/0/-270,306/1854/275/-592,395/363/-113,0/0,1110/-168/-13325,-370/231/248,10/-55/690,#r_sy
r,8875,333649,-10/69/26/31,0/0/0/-251,305/1856/276/-588,391/365/-114,0/0,1074/-178/-13278,-371/230/255,10/-55/701,#r_sy
r,8876,333688,-10/69/26/30,0/0/0/-285,302/1853/275/-578,386/367/-114,0/0,1082/-184/-13286,-373/233/248,10/-55/712,#r_sy
r,8877,333727,-10/69/26/28,0/0/0/-294,304/1860/278/-590,381/369/-115,0/0,1070/-226/-13296,-375/233/250,10/-55/723,#r_sy
r,8878,333768,-10/69/26/27,0/0/0/-260,303/1795/200/-589,376/371/-115,0/0,1092/-240/-13338,-382/238/243,10/-55/734,#r_sy
r,8879,333808,-10/69/26/26,0/0/0/-239,308/1789/199/-560,371/372/-116,0/0,1068/-260/-13302,-374/234/248,10/-55/744,#r_sy
r,8880,333848,-10/69/26/25,0/0/0/-255,304/1791/204/-574,367/374/-116,0/0,1082/-248/-13325,-383/241/237,10/-55/754,#r_sy
r,8881,333888,-10/69/26/24,0/0/0/-279,300/1786/203/-563,362/375/-117,0/0,1054/-254/-13317,-375/234/239,10/-55/764,#r_sy
r,8882,333929,-10/69/26/23,0/0/0/-275,303/1789/202/-593,358/377/-117,0/0,1012/-264/-13328,-379/235/247,10/-55/774,#r_sy
r,8883,333968,-10/69/26/22,0/0/0/-244,305/1790/205/-573,353/378/-118,0/0,1036/-302/-13310,-376/233/235,10/-55/784,#r_sy
r,8884,334007,-10/69/26/21,0/0/0/-247,301/1788/203/-571,349/379/-118,0/0,993/-300/-13303,-375/232/248,10/-55/794,#r_sy
r,8885,334042,-10/69/26/20,0/0/0/-237,305/1789/201/-580,344/380/-119,0/0,1022/-300/-13317,-374/233/239,10/-55/804,#r_sy
r,8886,334074,-10/69/26/20,0/0/0/-270,302/1789/204/-578,342/380/-119,0/0,970/-294/-13272,-369/226/257,10/-55/809,#r_sy
r,8887,334108,-10/69/26/19,0/0/0/-265,306/1788/157/-564,338/381/-120,0/0,982/-322/-13270,-370/227/246,10/-55/818,#r_sy
r,8888,334141,-10/69/26/18,0/0/0/-240,305/1713/135/-593,333/382/-120,0/0,952/-342/-13248,-362/221/255,10/-55/827,#r_sy
r,8889,334174,-10/69/26/18,0/0/0/-215,300/1713/136/-567,331/382/-120,0/0,947/-350/-13228,-348/214/256,10/-55/832,#r_sy
r,8890,334208,-10/69/26/17,0/0/0/-200,306/1716/132/-567,327/383/-121,0/0,974/-360/-13256,-346/211/254,10/-55/841,#r_sy
