r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#r_sy
r,17648,652511,11/67/38/77,57/268/0/259,337/2663/553/567,556/-46/-68,0/0,502/-1596/-11726,-105/103/251,-27/-142/22,#r_sy
r,17649,652551,11/68/38/78,65/250/0/250,324/2687/553/556,556/-55/-57,0/0,354/-1526/-11816,-133/112/298,-30/-151/10,#r_sy
r,17650,652591,11/69/38/79,67/263/0/279,395/2708/553/559,557/-63/-45,0/0,336/-1648/-11798,-136/117/283,-32/-161/-2,#r_sy
r,17651,652632,11/70/38/80,83/254/0/225,403/2724/554/554,557/-72/-34,0/0,204/-1698/-11682,-115/96/313,-35/-171/-15,#r_sy
r,17652,652672,12/71/38/81,77/259/0/245,342/2707/555/573,557/-80/-22,0/0,166/-1692/-11762,-148/114/318,-38/-180/-29,#r_sy
r,17653,652712,12/72/38/82,53/245/0/280,391/2789/553/576,557/-89/-11,0/0,30/-1745/-11608,-103/86/367,-41/-189/-42,#r_sy
r,17654,652752,12/73/38/83,62/211/0/247,361/2796/552/568,556/-97/0,0/0,46/-1704/-11780,-150/112/372,-44/-198/-56,#r_sy
r,17655,652792,12/73/38/84,41/215/0/276,387/2770/554/578,556/-105/10,0/0,40/-1768/-11690,-94/79/376,-47/-207/-70,#r_sy
r,17656,652831,13/74/38/85,51/246/0/259,376/2753/552/569,555/-113/20,0/0,62/-1686/-11888,-127/96/361,-50/-216/-83,#r_sy
r,17657,652873,13/75/38/86,33/213/0/285,369/2747/622/569,553/-121/30,0/0,-16/-1668/-11920,-100/73/364,-53/-224/-96,#r_sy
r,17658,652913,13/76/38/87,46/200/0/292,330/2734/622/582,551/-129/40,0/0,-130/-1664/-11960,-91/63/391,-56/-232/-110,#r_sy
r,17659,652953,13/77/38/88,30/213/0/279,292/2817/620/582,550/-136/49,0/0,-108/-1720/-11986,-96/68/395,-59/-240/-122,#r_sy
r,17660,652993,13/78/38/89,19/194/0/248,337/2846/620/576,548/-143/58,0/0,-10/-1658/-11882,-93/68/400,-62/-247/-135,#r_sy
r,17661,653033,13/78/38/90,11/177/0/243,273/2803/622/583,546/-149/67,0/0,114/-1621/-11800,-94/75/395,-64/-254/-147,#r_sy
r,17662,653074,13/79/38/90,14/180/0/197,217/2778/619/-1176,544/-155/76,0/0,354/-1758/-11714,-98/88/315,-67/-262/-159,#r_sy
r,17663,653113,13/80/38/90,16/182/0/111,265/2786/620/-1068,542/-158/84,0/0,364/-1728/-11620,-70/68/328,-69/-269/-167,#r_sy
r,17664,653154,13/81/38/90,22/182/0/37,262/2818/620/-671,540/-160/92,0/0,398/-1670/-11596,-81/72/322,-72/-276/-171,#r_sy
r,17665,653194,14/81/38/90,19/196/0/-11,312/2793/620/-528,540/-161/100,0/0,174/-1514/-11576,-75/57/389,-74/-283/-173,#r_sy
r,17666,653234,14/82/38/90,11/180/0/-30,269/2788/622/-811,539/-161/109,0/0,160/-1656/-11502,-50/46/347,-77/-290/-174,#r_sy
r,17667,653275,14/83/38/90,12/191/0/-58,253/2788/621/-680,537/-160/117,0/0,192/-1476/-11428,-42/37/338,-79/-297/-173,#r_sy
r,17668,653315,14/84/38/90,6/200/0/-67,251/2860/620/-501,536/-159/125,0/0,180/-1522/-11430,-33/31/322,-82/-304/-173,#r_sy
r,17669,653354,14/84/38/90,10/180/0/-61,256/2862/620/-451,535/-157/133,0/0,162/-1684/-11454,-36/36/288,-84/-311/-172,#r_sy
r,17670,653394,14/85/38/90,26/198/0/-80,254/2895/622/-362,534/-156/142,0/0,252/-1637/-11400,-36/40/242,-87/-318/-171,#r_sy
r,17671,653434,14/86/38/90,12/206/0/-71,310/2868/623/-362,532/-155/150,0/0,248/-1690/-11344,-33/41/215,-90/-325/-171,#r_sy
r,17672,653474,14/87/38/90,21/205/0/-55,290/2882/622/-353,530/-154/159,0/0,206/-1808/-11342,-62/60/175,-93/-333/-171,#r_sy
r,17673,653513,14/87/38/90,42/190/0/-31,302/2882/621/-342,529/-154/168,0/0,110/-2004/-11250,-50/56/157,-97/-340/-173,#r_sy
r,17674,653555,14/88/38/90,44/197/0/-20,278/2865/621/-325,527/-155/176,0/0,126/-1998/-11226,-68/68/134,-101/-347/-175,#r_sy
r,17675,653595,14/89/38/90,58/175/0/-7,317/2915/619/-287,524/-156/185,0/0,-56/-2158/-11238,-66/64/145,-105/-354/-178,#r_sy
r,17676,653635,15/90/38/90,45/180/0/0,307/2882/620/-130,522/-157/193,0/0,-178/-2324/-11190,-55/57/150,-109/-361/-182,#r_sy
r,17677,653675,15/90/38/90,40/166/0/4,349/2849/622/143,519/-159/201,0/0,-258/-2334/-11192,-68/60/173,-113/-367/-186,#r_sy
r,17678,653715,15/91/38/90,66/175/0/8,361/2856/620/126,517/-160/208,0/0,-262/-2470/-11050,-26/39/157,-118/-373/-191,#r_sy
r,17679,653755,15/92/38/90,48/163/0/9,349/2863/622/91,514/-162/215,0/0,-316/-2508/-11106,-38/44/168,-122/-379/-196,#r_sy
r,17680,653795,15/92/38/90,89/155/0/0,400/2864/620/36,512/-164/222,0/0,-274/-2506/-11078,-35/44/157,-127/-385/-200,#r_sy
r,17681,653835,16/93/38/90,62/162/0/-2,374/2825/623/-253,509/-166/228,0/0,-336/-2494/-11042,-15/31/171,-131/-390/-205,#r_sy
r,17682,653875,16/94/38/90,60/147/0/-3,429/2850/621/-316,507/-168/235,0/0,-326/-2506/-11002,-8/27/167,-136/-395/-211,#r_sy
r,17683,653915,16/94/38/90,89/145/0/0,403/2878/620/-148,504/-171/241,0/0,-471/-2688/-11054,-7/24/171,-141/-399/-216,#r_sy
r,17684,653954,17/95/38/90,53/132/0/0,372/2800/621/1,502/-173/246,0/0,-512/-2688/-11000,0/18/179,-146/-403/-222,#r_sy
r,17685,653994,17/95/38/90,73/144/0/0,395/2839/621/8,499/-176/251,0/0,-498/-2620/-10868,37/-3/188,-151/-407/-227,#r_sy
r,17686,654034,17/96/38/90,96/133/0/0,402/2772/621/-95,496/-179/256,0/0,-658/-2744/-11008,8/10/214,-157/-410/-233,#r_sy
r,17687,654074,18/96/38/90,108/109/0/0,360/2779/622/-311,494/-181/260,0/0,-662/-2850/-10946,29/0/197,-162/-413/-239,#r_sy
r,17688,654114,18/96/38/90,108/112/0/-2,404/2823/621/-297,491/-184/264,0/0,-564/-2702/-10838,55/-15/190,-167/-416/-245,#r_sy
r,17689,654155,18/97/38/90,116/95/0/0,407/2755/622/-309,489/-187/268,0/0,-638/-2794/-10862,55/-16/193,-172/-418/-251,#r_sy
r,17690,654195,19/97/38/90,109/105/0/1,436/2793/620/-85,486/-190/272,0/0,-800/-2956/-10952,49/-14/205,-177/-420/-257,#r_sy
r,17691,654236,19/97/38/90,99/70/0/0,442/2747/620/12,485/-193/275,0/0,-874/-2906/-10908,70/-30/231,-182/-422/-262,#r_sy
r,17692,654275,19/98/38/90,76/61/0/0,386/2726/621/36,482/-196/278,0/0,-924/-2910/-10860,89/-43/240,-186/-423/-268,#r_sy
r,17693,654315,20/98/38/90,83/38/0/0,390/2723/623/-87,480/-199/280,0/0,-1028/-3060/-10846,103/-52/252,-191/-424/-273,#r_sy
r,17694,654355,20/98/38/90,92/29/0/0,412/2689/621/-87,479/-202/282,0/0,-1038/-3130/-10866,102/-50/254,-195/-424/-278,#r_sy
r,17695,654395,20/98/38/90,65/13/0/0,394/2659/623/-91,478/-205/283,0/0,-1134/-3100/-10812,124/-66/290,-198/-424/-283,#r_sy
r,17696,654435,21/98/38/90,59/5/0/0,398/2627/621/-89,476/-208/283,0/0,-1270/-3172/-10854,127/-71/315,-201/-423/-287,#r_sy
r,17697,654475,21/98/38/90,84/0/0/0,411/2447/621/-87,475/-211/283,0/0,-1394/-3240/-10980,112/-65/343,-204/-422/-291,#r_sy
s,0,#r_sy
r,17698,654515,21/98/38/90,77/0/0/0,412/2335/622/-87,474/-213/283,0/0,-1490/-3325/-10956,141/-87/358,-206/-421/-294,#r_sy
r,17699,654555,21/98/38/90,48/0/0/0,370/2333/621/-89,474/-216/283,0/0,-1562/-3420/-11010,152/-96/378,-208/-421/-297,#r_sy
r,17700,654594,22/98/38/90,40/0/0/0,339/2335/620/-87,474/-218/283,0/0,-1544/-3448/-11036,159/-100/376,-210/-420/-300,#r_sy
r,17701,654635,22/98/38/90,43/0/0/0,367/2338/622/-89,473/-219/283,0/0,-1592/-3458/-11118,147/-92/389,-211/-419/-302,#r_sy
r,17702,654675,22/98/38/90,18/0/0/0,333/2335/622/-87,472/-220/283,0/0,-1608/-3552/-11162,142/-87/379,-212/-419/-303,#r_sy
r,17703,654715,22/98/38/90,13/0/0/0,281/2336/621/-87,472/-221/283,0/0,-1676/-3636/-11196,139/-88/390,-212/-419/-304,#r_sy
r,17704,654750,22/98/38/90,4/0/0/0,260/2336/621/-89,472/-221/283,0/0,-1664/-3624/-11182,135/-82/382,-213/-419/-304,#r_sy
r,17705,654783,22/98/38/90,2/0/0/0,241/2334/620/-88,472/-221/283,0/0,-1710/-3614/-11220,132/-82/393,-213/-419/-304,#r_sy
r,17706,654816,22/98/38/90,0/0/0/0,233/2333/623/-87,472/-221/283,0/0,-1690/-3618/-11228,124/-76/385,-213/-418/-304,#r_sy
r,17707,654849,22/98/38/90,0/0/0/0,234/2336/621/-88,472/-221/283,0/0,-1729/-3658/-11264,117/-73/393,-213/-418/-304,#r_sy
r,17708,654882,22/98/38/90,0/0/0/0,232/2334/621/-89,472/-221/283,0/0,-1737/-3678/-11294,105/-66/392,-213/-418/-304,#r_sy
r,17709,654916,22/98/38/90,0/0/0/0,233/2337/621/-89,472/-221/283,0/0,-1764/-3668/-11300,100/-63/398,-213/-418/-304,#r_sy
r,17710,654951,22/98/38/90,0/0/0/0,226/2332/621/-88,472/-221/283,0/0,-1804/-3654/-11344,88/-59/408,-213/-418/-304,#r_sy
r,17711,654982,22/98/38/90,0/0/0/0,229/2337/621/-87,472/-221/283,0/0,-1879/-3654/-11352,84/-58/419,-213/-418/-304,#r_sy
r,17712,655016,22/98/38/90,0/0/0/0,229/2332/621/-87,472/-221/283,0/0,-1940/-3664/-11394,70/-52/436,-213/-418/-304,#r_sy
r,17713,655050,22/98/38/90,0/-4/0/0,228/2096/621/-89,472/-221/283,0/0,-1992/-3672/-11384,79/-59/444,-213/-418/-304,#r_sy
r,17714,655082,22/98/38/90,0/-5/0/0,229/2094/622/-88,472/-221/283,0/0,-2010/-3688/-11382,72/-56/448,-213/-418/-304,#r_sy
r,17715,655116,22/98/38/90,0/-14/0/0,228/2094/620/-87,472/-221/283,0/0,-2058/-3754/-11432,67/-55/451,-212/-418/-304,#r_sy
r,17716,655150,22/98/38/90,0/-20/0/0,232/2072/620/-88,473/-221/282,0/0,-2094/-3846/-11494,52/-48/451,-212/-418/-304,#r_sy
r,17717,655182,22/98/38/90,0/-15/0/0,229/2066/620/-88,473/-222/282,0/0,-2126/-3866/-11514,51/-48/463,-212/-417/-304,#r_sy
r,17718,655215,22/98/38/90,0/-21/0/0,230/2027/620/-89,473/-222/281,0/0,-2172/-3870/-11518,58/-55/479,-211/-417/-303,#r_sy
r,17719,655250,22/98/38/90,0/-23/0/0,232/2072/621/-89,474/-222/280,0/0,-2244/-3880/-11576,47/-51/497,-211/-416/-303,#r_sy
r,17720,655283,22/98/38/90,0/-36/0/0,229/2052/621/-87,474/-222/279,0/0,-2310/-3948/-11642,45/-49/510,-210/-415/-303,#r_sy
r,17721,655316,22/98/38/90,0/-35/0/0,229/2043/620/-87,474/-222/278,0/0,-2324/-3962/-11690,41/-49/521,-209/-414/-302,#r_sy
r,17722,655350,22/98/38/90,0/-40/0/0,230/2035/623/-87,474/-223/276,0/0,-2294/-3948/-11634,45/-51/531,-208/-413/-301,#r_sy
r,17723,655384,22/97/38/90,0/-45/0/0,230/1955/619/-87,475/-223/275,0/0,-2292/-3980/-11652,38/-45/541,-207/-412/-301,#r_sy
r,17724,655417,22/97/38/90,0/-81/0/0,226/2092/623/-88,476/-223/273,0/0,-2278/-3970/-11702,29/-40/553,-206/-410/-300,#r_sy
r,17725,655451,22/97/38/90,0/-58/0/0,227/1931/622/-87,477/-224/270,0/0,-2252/-3916/-11712,25/-38/565,-204/-407/-299,#r_sy
r,17726,655483,22/97/38/90,0/-68/0/0,229/1909/621/-88,477/-224/269,0/0,-2214/-3875/-11690,30/-41/573,-203/-406/-298,#r_sy
r,17727,655517,22/97/38/90,0/-57/0/0,228/1991/620/-89,479/-224/266,0/0,-2216/-3874/-11686,40/-47/588,-202/-404/-297,#r_sy
r,17728,655551,22/96/38/90,0/-95/0/-4,229/2026/620/-305,480/-225/262,0/0,-2202/-3814/-11720,38/-49/600,-199/-401/-296,#r_sy
r,17729,655583,22/96/38/90,0/-69/0/-5,232/1849/621/-297,480/-225/261,0/0,-2126/-3772/-11772,33/-44/595,-198/-400/-295,#r_sy
r,17730,655617,22/96/38/90,0/-112/0/-10,227/1977/622/-258,481/-226/257,0/0,-2102/-3704/-11834,29/-43/603,-196/-396/-293,#r_sy
r,17731,655651,22/95/38/90,0/-131/0/-21,234/1937/623/-263,483/-226/253,0/0,-2054/-3672/-11892,16/-35/605,-193/-393/-291,#r_sy
r,17732,655687,22/95/38/90,0/-117/0/-24,225/1919/620/-263,484/-226/250,0/0,-2066/-3630/-11912,11/-36/626,-192/-391/-289,#r_sy
r,17733,655717,22/95/38/90,0/-138/0/-22,230/1930/623/-258,485/-226/246,0/0,-2040/-3588/-11850,35/-49/640,-189/-387/-287,#r_sy
r,17734,655751,22/94/38/90,0/-113/0/-48,232/1830/620/-272,487/-226/240,0/0,-1962/-3508/-11906,23/-42/645,-186/-383/-283,#r_sy
r,17735,655783,22/94/38/90,0/-134/0/-39,231/1948/621/-305,489/-226/238,0/0,-1936/-3436/-11932,25/-46/666,-185/-380/-282,#r_sy
r,17736,655817,22/93/38/90,0/-136/0/-52,231/1895/620/-332,491/-226/232,0/0,-1890/-3414/-12064,-3/-27/667,-181/-376/-278,#r_sy
r,17737,655851,22/93/38/89,0/-130/0/-77,230/1849/622/-323,493/-226/226,0/0,-1887/-3368/-12008,26/-45/685,-178/-371/-273,#r_sy
r,17738,655883,22/92/38/89,0/-163/0/-94,227/1908/621/-360,494/-226/223,0/0,-1754/-3243/-12020,26/-45/680,-176/-368/-271,#r_sy
r,17739,655917,22/92/38/89,0/-136/0/-57,228/1795/619/-380,496/-225/216,0/0,-1676/-3156/-12022,38/-51/689,-173/-363/-266,#r_sy
r,17740,655951,22/91/38/88,0/-142/0/-110,227/1842/621/-394,499/-224/209,0/0,-1614/-3150/-12172,-10/-23/686,-169/-357/-260,#r_sy
r,17741,655984,22/91/38/88,0/-168/0/-96,231/1860/621/-420,500/-223/206,0/0,-1574/-3060/-12102,10/-35/701,-167/-354/-257,#r_sy
r,17742,656018,22/90/38/88,0/-166/0/-117,230/1806/623/-433,502/-222/199,0/0,-1398/-2854/-12104,-4/-24/670,-164/-348/-250,#r_sy
r,17743,656052,22/90/38/87,0/-160/0/-150,231/1794/622/-444,505/-220/191,0/0,-1370/-2780/-12144,-15/-17/673,-160/-342/-243,#r_sy
r,17744,656084,22/89/38/87,0/-176/0/-153,231/1825/622/-464,507/-219/188,0/0,-1356/-2732/-12198,-30/-10/659,-158/-339/-239,#r_sy
r,17745,656118,22/89/38/86,0/-183/0/-181,234/1860/620/-484,509/-216/180,0/0,-1256/-2604/-12184,-44/-1/635,-154/-333/-231,#r_sy
r,17746,656152,22/88/38/86,0/-160/0/-158,228/1784/621/-497,512/-214/172,0/0,-1164/-2442/-12148,-49/4/610,-151/-327/-222,#r_sy
r,17747,656184,22/88/38/85,0/-181/0/-158,230/1772/621/-479,513/-212/169,0/0,-1134/-2344/-12156,-67/15/569,-149/-324/-218,#r_sy
r,17748,656218,22/87/38/85,0/-185/0/-186,225/1861/621/-500,516/-209/161,0/0,-1162/-2142/-12238,-123/36/577,-145/-318/-208,#r_sy
r,17749,656252,22/86/38/84,0/-175/0/-213,228/1803/622/-517,518/-206/153,0/0,-976/-2072/-12078,-132/49/505,-142/-312/-199,#r_sy
r,17750,656284,22/86/38/83,0/-175/0/-207,229/1794/621/-526,519/-204/149,0/0,-1000/-1986/-12168,-148/62/519,-140/-309/-194,#r_sy
r,17751,656318,22/85/38/83,0/-155/0/-234,234/1809/623/-507,522/-200/141,0/0,-962/-1884/-12156,-176/75/486,-137/-303/-184,#r_sy
r,17752,656353,22/84/38/82,0/-174/0/-228,227/1857/620/-546,524/-196/133,0/0,-947/-1808/-12164,-189/83/487,-133/-297/-173,#r_sy
r,17753,656384,22/84/38/81,0/-166/0/-232,227/1857/622/-544,525/-194/129,0/0,-970/-1744/-12224,-216/99/481,-132/-294/-168,#r_sy
r,17754,656418,22/84/38/80,0/-178/0/-265,231/1783/621/-528,528/-189/122,0/0,-972/-1612/-12224,-218/100/486,-128/-288/-157,#r_sy
r,17755,656452,22/83/38/79,0/-173/0/-211,234/1716/621/-531,530/-184/114,0/0,-874/-1508/-12230,-236/111/469,-125/-281/-145,#r_sy
r,17756,656484,22/82/38/79,0/-160/0/-270,226/1695/622/-542,531/-182/110,0/0,-847/-1436/-12292,-263/126/469,-123/-278/-140,#r_sy
s,0,#r_sy
r,17757,656518,22/82/38/78,0/-181/0/-259,228/1770/622/-559,533/-177/102,0/0,-838/-1440/-12368,-278/134/454,-120/-272/-128,#r_sy
r,17758,656552,22/81/38/77,0/-172/0/-274,227/1783/622/-588,534/-172/93,0/0,-744/-1322/-12398,-294/143/442,-117/-266/-116,#r_sy
r,17759,656584,22/81/38/76,0/-157/0/-295,231/1731/622/-570,535/-169/89,0/0,-674/-1228/-12472,-321/155/425,-115/-263/-110,#r_sy
r,17760,656624,22/80/38/75,0/-158/0/-266,-176/1768/622/-588,537/-163/81,0/0,-672/-1174/-12504,-323/155/426,-112/-257/-97,#r_sy
r,17761,656660,22/79/38/74,-2/-164/0/-308,-250/1721/621/-565,539/-157/72,0/0,-574/-1106/-12564,-343/167/403,-109/-250/-84,#r_sy
r,17762,656700,22/79/38/73,-2/-184/0/-263,-237/1797/620/-576,540/-151/63,0/0,-580/-984/-12656,-362/174/412,-105/-244/-72,#r_sy
r,17763,656740,22/78/38/72,-1/-185/0/-286,-228/1725/622/-573,541/-145/55,0/0,-532/-904/-12650,-364/174/401,-102/-237/-59,#r_sy
r,17764,656780,22/77/38/71,-5/-169/0/-278,-236/1697/553/-572,542/-138/46,0/0,-469/-790/-12704,-385/186/394,-99/-231/-46,#r_sy
r,17765,656820,22/77/38/69,-4/-173/0/-283,-275/1646/553/-570,543/-132/37,0/0,-478/-716/-12706,-389/185/407,-96/-225/-32,#r_sy
r,17766,656860,22/76/38/68,0/-179/0/-300,-236/1723/551/-523,544/-125/28,0/0,-276/-540/-12776,-414/201/368,-93/-218/-19,#r_sy
r,17767,656900,22/75/38/67,0/-180/0/-304,-230/1636/554/-532,544/-119/20,0/0,-218/-374/-12882,-439/213/367,-90/-212/-5,#r_sy
r,17768,656940,22/74/38/66,0/-171/0/-301,-229/1712/552/-524,545/-112/11,0/0,-126/-242/-12930,-463/227/352,-87/-205/7,#r_sy
r,17769,656980,22/74/38/64,0/-180/0/-308,-229/1633/554/-541,544/-105/2,0/0,70/-62/-12994,-498/250/316,-84/-199/20,#r_sy
r,17770,657023,22/73/38/63,0/-167/0/-276,-229/1647/554/-541,544/-99/-6,0/0,206/90/-13053,-543/277/289,-81/-192/33,#r_sy
r,17771,657059,22/72/38/62,0/-188/0/-285,-231/1624/553/-531,544/-92/-14,0/0,280/164/-13058,-563/290/288,-78/-186/45,#r_sy
r,17772,657093,22/72/38/61,0/-163/0/-279,-229/1598/554/-532,543/-86/-23,0/0,423/272/-13153,-610/315/261,-75/-180/58,#r_sy
r,17773,657126,22/71/38/60,0/-158/0/-290,-228/1650/552/-517,542/-83/-27,0/0,328/304/-13125,-614/315/280,-74/-177/64,#r_sy
r,17774,657165,22/71/38/59,0/-158/0/-295,-229/1607/486/-522,541/-76/-35,0/0,416/386/-13172,-633/327/276,-71/-170/76,#r_sy
r,17775,657205,22/70/38/58,0/-159/0/-256,-228/1580/486/-523,540/-70/-44,0/0,444/504/-13253,-658/338/295,-68/-164/88,#r_sy
r,17776,657245,22/69/38/57,0/-161/0/-283,-229/1544/487/-503,539/-64/-52,0/0,496/538/-13239,-655/338/299,-65/-157/100,#r_sy
r,17777,657280,22/69/38/56,0/-194/0/-269,-230/1594/487/-527,538/-57/-61,0/0,616/588/-13300,-672/350/278,-62/-151/112,#r_sy
r,17778,657313,22/68/38/55,0/-172/0/-241,-229/1505/486/-510,536/-51/-69,0/0,610/588/-13384,-682/355/279,-59/-144/124,#r_sy
r,17779,657346,22/67/38/54,0/-191/0/-270,-230/1561/487/-498,535/-48/-73,0/0,628/624/-13439,-697/361/282,-58/-141/129,#r_sy
r,17780,657380,22/67/38/53,0/-180/0/-286,-227/1458/486/-512,533/-42/-81,0/0,672/698/-13432,-685/353/287,-55/-134/140,#r_sy
r,17781,657413,22/66/38/52,-1/-159/0/-256,-226/1492/485/-508,531/-36/-89,0/0,726/754/-13482,-690/355/290,-52/-128/151,#r_sy
r,17782,657446,22/66/38/52,-1/-191/0/-269,-228/1440/432/-520,530/-33/-94,0/0,722/778/-13510,-690/356/309,-51/-124/157,#r_sy
r,17783,657480,22/65/38/51,-2/-178/0/-234,-234/1466/412/-578,528/-28/-102,0/0,874/758/-13544,-702/367/279,-48/-118/167,#r_sy
r,17784,657520,22/64/38/50,-5/-187/0/-245,-233/1458/413/-551,525/-22/-110,0/0,943/780/-13620,-718/378/279,-45/-111/178,#r_sy
r,17785,657561,22/63/38/49,-4/-174/0/-218,-243/1438/411/-570,523/-16/-118,0/0,1078/839/-13624,-721/383/258,-42/-104/189,#r_sy
r,17786,657600,22/63/38/48,-5/-197/0/-277,-256/1419/413/-564,520/-10/-126,0/0,1196/932/-13698,-742/397/239,-39/-97/199,#r_sy
r,17787,657639,22/62/38/47,-18/-195/0/-276,-251/1420/411/-578,517/-3/-134,0/0,1278/1002/-13689,-750/404/236,-36/-90/210,#r_sy
r,17788,657679,22/61/38/46,-10/-173/0/-203,-268/1346/413/-586,514/2/-142,0/0,1482/1048/-13796,-777/421/195,-33/-83/221,#r_sy
r,17789,657720,22/60/38/45,-8/-205/0/-249,-261/1351/343/-560,511/8/-150,0/0,1552/1112/-13802,-781/426/194,-30/-76/231,#r_sy
r,17790,657760,22/60/38/44,-8/-204/0/-228,-253/1348/343/-573,507/13/-158,0/0,1724/1192/-13888,-815/450/165,-27/-69/240,#r_sy
r,17791,657800,22/59/38/43,-4/-191/0/-219,-243/1278/344/-570,504/19/-165,0/0,1812/1314/-13917,-838/462/165,-24/-62/250,#r_sy
r,17792,657840,22/58/38/42,-4/-185/0/-202,-246/1247/344/-561,501/24/-173,0/0,1945/1406/-13989,-857/473/144,-22/-55/259,#r_sy
r,17793,657880,22/57/38/41,-6/-171/0/-233,-248/1238/345/-553,496/29/-180,0/0,1984/1450/-14038,-860/474/142,-19/-48/268,#r_sy
r,17794,657916,22/57/38/41,-5/-201/0/-168,-237/1169/344/-558,493/35/-187,0/0,2040/1438/-14124,-870/485/131,-16/-40/276,#r_sy
r,17795,657954,22/56/38/40,-4/-182/0/-193,-244/1162/279/-534,490/39/-195,0/0,2134/1452/-14130,-868/485/132,-13/-33/284,#r_sy
r,17796,657987,22/55/38/39,-6/-171/0/-152,-238/1157/277/-550,487/42/-198,0/0,2254/1442/-14156,-862/486/121,-11/-29/288,#r_sy
r,17797,658027,22/55/38/39,-14/-205/0/-155,-253/1118/277/-503,484/47/-205,0/0,2286/1448/-14182,-862/488/141,-9/-22/296,#r_sy
r,17798,658067,22/54/38/38,-16/-204/0/-174,-260/1093/277/-536,480/52/-212,0/0,2332/1442/-14236,-876/497/145,-6/-15/303,#r_sy
r,17799,658107,21/53/38/38,-23/-207/0/-172,-271/1101/278/-511,476/56/-219,0/0,2378/1438/-14217,-877/500/154,-3/-8/310,#r_sy
r,17800,658147,21/52/38/37,-21/-171/0/-137,-261/1036/277/-518,472/61/-225,0/0,2534/1470/-14217,-879/504/142,0/-1/317,#r_sy
r,17801,658186,21/52/38/36,-48/-201/0/-155,-302/1051/278/-506,469/66/-232,0/0,2564/1536/-14236,-897/514/155,2/5/323,#r_sy
r,17802,658227,21/51/38/36,-35/-206/0/-124,-350/1078/205/-475,464/71/-238,0/0,2672/1572/-14230,-904/522/151,4/12/330,#r_sy
r,17803,658266,21/50/38/35,-58/-175/0/-74,-356/983/203/-473,461/76/-244,0/0,2834/1610/-14270,-911/529/134,7/20/336,#r_sy
r,17804,658307,21/49/38/35,-36/-178/0/-103,-336/975/204/-453,457/81/-250,0/0,2932/1692/-14282,-915/532/142,10/27/342,#r_sy
r,17805,658347,20/48/38/35,-51/-190/0/-60,-342/963/203/-442,452/86/-256,0/0,3104/1790/-14267,-915/537/125,12/34/348,#r_sy
r,17806,658387,20/48/38/34,-52/-195/0/-76,-384/900/204/-405,449/91/-262,0/0,3258/1878/-14258,-914/543/111,15/41/353,#r_sy
r,17807,658426,20/47/38/34,-49/-186/0/-49,-357/906/202/-364,445/95/-268,0/0,3412/1892/-14203,-899/540/93,17/48/358,#r_sy
r,17808,658467,20/46/38/34,-67/-190/0/-43,-386/922/201/-324,442/99/-274,0/0,3490/1852/-14222,-903/546/83,19/55/362,#r_sy
s,0,#r_sy
r,17809,658507,19/46/38/34,-67/-163/0/-17,-339/839/201/-325,438/104/-279,0/0,3578/1858/-14175,-889/544/77,22/62/366,#r_sy
r,17810,658549,19/45/38/34,-84/-163/0/0,-378/840/154/-275,435/108/-284,0/0,3675/1890/-14108,-874/539/77,23/68/369,#r_sy
r,17811,658587,19/44/38/34,-112/-147/0/7,-405/851/138/215,431/112/-289,0/0,3808/1940/-14032,-857/535/70,25/75/372,#r_sy
r,17812,658627,18/44/38/34,-95/-168/0/20,-389/784/137/258,429/116/-294,0/0,3878/1994/-14010,-850/534/60,27/81/375,#r_sy
r,17813,658667,18/43/38/34,-107/-128/0/30,-410/765/136/267,426/119/-298,0/0,3924/1908/-13920,-831/527/59,28/86/377,#r_sy
r,17814,658708,18/43/38/34,-96/-130/0/40,-402/763/134/290,424/123/-302,0/0,3964/1844/-13910,-825/527/52,29/91/380,#r_sy
r,17815,658748,17/42/38/34,-123/-86/0/45,-384/837/135/303,421/126/-306,0/0,3862/1884/-13839,-812/515/93,30/96/382,#r_sy
r,17816,658788,17/42/38/35,-120/-110/0/44,-472/877/137/279,420/130/-309,0/0,3868/1898/-13770,-797/507/91,30/100/384,#r_sy
r,17817,658828,16/41/38/35,-120/-64/0/81,-429/777/135/281,418/133/-312,0/0,3843/1858/-13752,-784/498/114,30/104/386,#r_sy
r,17818,658868,16/41/38/35,-136/-64/0/86,-471/837/134/283,416/136/-315,0/0,3804/1700/-13789,-784/498/115,30/107/388,#r_sy
r,17819,658908,15/41/38/35,-131/-42/0/61,-426/813/133/293,414/139/-317,0/0,3636/1598/-13844,-796/499/150,30/110/389,#r_sy
r,17820,658948,15/41/38/36,-150/-37/0/57,-465/904/135/299,414/143/-318,0/0,3522/1568/-13753,-782/486/185,30/112/391,#r_sy
r,17821,658988,14/40/38/36,-155/-24/0/86,-462/842/136/331,413/146/-320,0/0,3462/1604/-13753,-785/488/217,29/114/393,#r_sy
r,17822,659028,14/40/38/36,-150/-25/0/57,-505/908/137/334,412/149/-321,0/0,3304/1450/-13766,-778/480/247,28/115/396,#r_sy
r,17823,659068,13/40/38/37,-162/-4/0/63,-515/944/135/324,412/153/-322,0/0,3418/1260/-13880,-787/491/216,27/116/398,#r_sy
